ID,Interlocutore,Frase,Sentiment,Dominant_Sentiment,Emotion,Dominant_Emotion
3297,r,va bene. ,"Negative: 0.0005948%,
Neutral: 0.0189602%,
Positive: 0.9804450%",POSITIVE,"'anger', (0.0000670),
 'fear', (0.0005104),
 'joy', (0.9960760),
 'sadness', (0.0033465)",joy
3298,u,va bene ,"Negative: 0.0003633%,
Neutral: 0.0579390%,
Positive: 0.9416977%",POSITIVE,"'anger', (0.0001156),
 'fear', (0.0002773),
 'joy', (0.9992340),
 'sadness', (0.0003731)",joy
3299,a,"eh. verso le 19,00 dopo le 19,00 ti posso accontentare","Negative: 0.0022643%,
Neutral: 0.1644499%,
Positive: 0.8332858%",POSITIVE,"'anger', (0.0080644),
 'fear', (0.0022971),
 'joy', (0.7656566),
 'sadness', (0.2239818)",joy
3299,r,va bene parliamo dopo,"Negative: 0.0006193%,
Neutral: 0.3173408%,
Positive: 0.6820400%",POSITIVE,"'anger', (0.1072943),
 'fear', (0.2687993),
 'joy', (0.6165372),
 'sadness', (0.0073691)",joy
3299,a,va bene ciao,"Negative: 0.0004663%,
Neutral: 0.1988083%,
Positive: 0.8007255%",POSITIVE,"'anger', (0.0001465),
 'fear', (0.0002515),
 'joy', (0.9993265),
 'sadness', (0.0002755)",joy
3302,a,eh l’ho fatto a posto,"Negative: 0.0020268%,
Neutral: 0.1363062%,
Positive: 0.8616670%",POSITIVE,"'anger', (0.0003763),
 'fear', (0.0017337),
 'joy', (0.0006624),
 'sadness', (0.9972276)",sadness
3302,a,io sto a cosenza. però tiene tutta “ l’imbasciata. ”,"Negative: 0.0093786%,
Neutral: 0.4175335%,
Positive: 0.5730879%",POSITIVE,"'anger', (0.2064383),
 'fear', (0.0014601),
 'joy', (0.0009043),
 'sadness', (0.7911972)",sadness
3302,u,"ah,  va bene ","Negative: 0.0002054%,
Neutral: 0.0121700%,
Positive: 0.9876246%",POSITIVE,"'anger', (0.0001871),
 'fear', (0.0040818),
 'joy', (0.0137812),
 'sadness', (0.9819500)",sadness
3303,a,stavo sotto la galleria. sto in calabria. ahò! vai giù “l’imbasciata” tutto a posto,"Negative: 0.0005421%,
Neutral: 0.0587802%,
Positive: 0.9406777%",POSITIVE,"'anger', (0.0143103),
 'fear', (0.0044859),
 'joy', (0.0002281),
 'sadness', (0.9809756)",sadness
3303,u,a posto,"Negative: 0.0010052%,
Neutral: 0.2715425%,
Positive: 0.7274523%",POSITIVE,"'anger', (0.0089986),
 'fear', (0.0005958),
 'joy', (0.9879315),
 'sadness', (0.0024740)",joy
3304,a,"eh. ò. pietro, prima sto fuori. per quelle altre cose niente","Negative: 0.5538507%,
Neutral: 0.4327354%,
Positive: 0.0134139%",NEGATIVE,"'anger', (0.0004186),
 'fear', (0.0005385),
 'joy', (0.0005756),
 'sadness', (0.9984673)",sadness
3304,p,va bene. ci sentiamo. ,"Negative: 0.0002406%,
Neutral: 0.0745837%,
Positive: 0.9251757%",POSITIVE,"'anger', (0.0001177),
 'fear', (0.0001625),
 'joy', (0.9992839),
 'sadness', (0.0004359)",joy
3305,u,ok! va bene ,"Negative: 0.0002384%,
Neutral: 0.0066488%,
Positive: 0.9931129%",POSITIVE,"'anger', (0.0001540),
 'fear', (0.0030507),
 'joy', (0.0032186),
 'sadness', (0.9935767)",sadness
3306,a1,va bene ,"Negative: 0.0003633%,
Neutral: 0.0579390%,
Positive: 0.9416977%",POSITIVE,"'anger', (0.0001156),
 'fear', (0.0002773),
 'joy', (0.9992340),
 'sadness', (0.0003731)",joy
3308,a,eh. luciano io sto a casa però non venire con il mancante. (con soldi in meno) altrimenti niente,"Negative: 0.9690147%,
Neutral: 0.0287372%,
Positive: 0.0022480%",NEGATIVE,"'anger', (0.9994003),
 'fear', (0.0001968),
 'joy', (0.0001219),
 'sadness', (0.0002811)",anger
3308,a,non venire con il mancante perché niente. è dico. dico così quel pannello lo dobbiamo mettere o no. ,"Negative: 0.9081777%,
Neutral: 0.0907491%,
Positive: 0.0010732%",NEGATIVE,"'anger', (0.1033068),
 'fear', (0.0013533),
 'joy', (0.0003217),
 'sadness', (0.8950183)",sadness
3310,u,ma questo telefono sempre spento ,"Negative: 0.9851962%,
Neutral: 0.0145941%,
Positive: 0.0002096%",NEGATIVE,"'anger', (0.0010789),
 'fear', (0.0007327),
 'joy', (0.0003019),
 'sadness', (0.9978865)",sadness
3310,a,va bene ia ,"Negative: 0.0011646%,
Neutral: 0.1539322%,
Positive: 0.8449032%",POSITIVE,"'anger', (0.0001490),
 'fear', (0.0001980),
 'joy', (0.9993887),
 'sadness', (0.0002643)",joy
3311,a,va bene ia ,"Negative: 0.0011646%,
Neutral: 0.1539322%,
Positive: 0.8449032%",POSITIVE,"'anger', (0.0001490),
 'fear', (0.0001980),
 'joy', (0.9993887),
 'sadness', (0.0002643)",joy
3312,n,"va bene, ok, ciao antonio","Negative: 0.0003237%,
Neutral: 0.2983261%,
Positive: 0.7013502%",POSITIVE,"'anger', (0.0000770),
 'fear', (0.0003294),
 'joy', (0.9991320),
 'sadness', (0.0004616)",joy
3313,a,mi sto prendendo il caffè da clemente,"Negative: 0.0005932%,
Neutral: 0.0254459%,
Positive: 0.9739609%",POSITIVE,"'anger', (0.0004610),
 'fear', (0.0026047),
 'joy', (0.9675923),
 'sadness', (0.0293421)",joy
3314,m,buonasera stai a casa?,"Negative: 0.0001754%,
Neutral: 0.1779112%,
Positive: 0.8219134%",POSITIVE,"'anger', (0.0131061),
 'fear', (0.0027154),
 'joy', (0.0002034),
 'sadness', (0.9839751)",sadness
3314,a,"va bene, ciao","Negative: 0.0003846%,
Neutral: 0.1589837%,
Positive: 0.8406318%",POSITIVE,"'anger', (0.0001436),
 'fear', (0.0002102),
 'joy', (0.9993731),
 'sadness', (0.0002731)",joy
3315,g,"dove state, ma questo telefono lo tenete sempre spento loco  ","Negative: 0.8677570%,
Neutral: 0.1315783%,
Positive: 0.0006648%",NEGATIVE,"'anger', (0.0004793),
 'fear', (0.0033032),
 'joy', (0.0003800),
 'sadness', (0.9958375)",sadness
3315,a,"e poi ti spiego da vicino, sto al bar da clemente ","Negative: 0.0004777%,
Neutral: 0.0889713%,
Positive: 0.9105510%",POSITIVE,"'anger', (0.0000983),
 'fear', (0.0003593),
 'joy', (0.9991639),
 'sadness', (0.0003785)",joy
3315,a,va bene ciao,"Negative: 0.0004663%,
Neutral: 0.1988083%,
Positive: 0.8007255%",POSITIVE,"'anger', (0.0001465),
 'fear', (0.0002515),
 'joy', (0.9993265),
 'sadness', (0.0002755)",joy
3316,a,va bene ia,"Negative: 0.0011646%,
Neutral: 0.1539322%,
Positive: 0.8449032%",POSITIVE,"'anger', (0.0002168),
 'fear', (0.0008393),
 'joy', (0.9985296),
 'sadness', (0.0004144)",joy
3317,a,va bene ia ciao ,"Negative: 0.0012598%,
Neutral: 0.4574498%,
Positive: 0.5412905%",POSITIVE,"'anger', (0.0001540),
 'fear', (0.0002055),
 'joy', (0.9994017),
 'sadness', (0.0002388)",joy
3318,g,va bene,"Negative: 0.0003633%,
Neutral: 0.0579390%,
Positive: 0.9416977%",POSITIVE,"'anger', (0.0009033),
 'fear', (0.9911277),
 'joy', (0.0024949),
 'sadness', (0.0054742)",fear
3319,a,"salvatore sto andando a fare un servizio al mare sto a salerno, fra un’oretta, un paio d’ore è. io. ","Negative: 0.0006537%,
Neutral: 0.4964378%,
Positive: 0.5029085%",POSITIVE,"'anger', (0.0003646),
 'fear', (0.0244200),
 'joy', (0.2566425),
 'sadness', (0.7185729)",sadness
3319,s,va bene,"Negative: 0.0003633%,
Neutral: 0.0579390%,
Positive: 0.9416977%",POSITIVE,"'anger', (0.0009033),
 'fear', (0.9911277),
 'joy', (0.0024949),
 'sadness', (0.0054742)",fear
3320,u,uhe bello? tutto a posto?,"Negative: 0.0001105%,
Neutral: 0.0261568%,
Positive: 0.9737327%",POSITIVE,"'anger', (0.0002779),
 'fear', (0.0022669),
 'joy', (0.0835801),
 'sadness', (0.9138750)",sadness
3320,u,"niente a posto, ","Negative: 0.8114668%,
Neutral: 0.1817894%,
Positive: 0.0067437%",NEGATIVE,"'anger', (0.0005126),
 'fear', (0.0005399),
 'joy', (0.0101933),
 'sadness', (0.9887543)",sadness
3320,u,peggio di me,"Negative: 0.9900810%,
Neutral: 0.0091436%,
Positive: 0.0007753%",NEGATIVE,"'anger', (0.0002909),
 'fear', (0.0001940),
 'joy', (0.9991429),
 'sadness', (0.0003722)",joy
3322,r,"a la vasca delle ciccarelle, va bene  ciao","Negative: 0.0006330%,
Neutral: 0.4870769%,
Positive: 0.5122901%",POSITIVE,"'anger', (0.0007281),
 'fear', (0.3707329),
 'joy', (0.4872387),
 'sadness', (0.1413004)",joy
3323,a,"non niente quelli, i computers non li sto aggiustando  più ","Negative: 0.9265380%,
Neutral: 0.0685855%,
Positive: 0.0048765%",NEGATIVE,"'anger', (0.0021248),
 'fear', (0.0017451),
 'joy', (0.0002174),
 'sadness', (0.9959126)",sadness
3323,u,eh. io già sto a palma mo non possiamo fare niente ,"Negative: 0.6627082%,
Neutral: 0.3340050%,
Positive: 0.0032867%",NEGATIVE,"'anger', (0.0373245),
 'fear', (0.0005934),
 'joy', (0.0003671),
 'sadness', (0.9617151)",sadness
3323,a,eh. non  io non posso fare niente proprio vedi tu ,"Negative: 0.9052931%,
Neutral: 0.0929865%,
Positive: 0.0017205%",NEGATIVE,"'anger', (0.0087559),
 'fear', (0.0004113),
 'joy', (0.0004404),
 'sadness', (0.9903923)",sadness
3323,u,va bene ciao,"Negative: 0.0004663%,
Neutral: 0.1988083%,
Positive: 0.8007255%",POSITIVE,"'anger', (0.0001465),
 'fear', (0.0002515),
 'joy', (0.9993265),
 'sadness', (0.0002755)",joy
3324,g,va bene ,"Negative: 0.0003633%,
Neutral: 0.0579390%,
Positive: 0.9416977%",POSITIVE,"'anger', (0.0001156),
 'fear', (0.0002773),
 'joy', (0.9992340),
 'sadness', (0.0003731)",joy
3328,m,va bene. ,"Negative: 0.0005948%,
Neutral: 0.0189602%,
Positive: 0.9804450%",POSITIVE,"'anger', (0.0000670),
 'fear', (0.0005104),
 'joy', (0.9960760),
 'sadness', (0.0033465)",joy
3330,o,va bene. ,"Negative: 0.0005948%,
Neutral: 0.0189602%,
Positive: 0.9804450%",POSITIVE,"'anger', (0.0000670),
 'fear', (0.0005104),
 'joy', (0.9960760),
 'sadness', (0.0033465)",joy
3330,o,va bene. ,"Negative: 0.0005948%,
Neutral: 0.0189602%,
Positive: 0.9804450%",POSITIVE,"'anger', (0.0000670),
 'fear', (0.0005104),
 'joy', (0.9960760),
 'sadness', (0.0033465)",joy
3331,m,va bene vado io là ia. ,"Negative: 0.0007700%,
Neutral: 0.1430096%,
Positive: 0.8562204%",POSITIVE,"'anger', (0.0002411),
 'fear', (0.0007268),
 'joy', (0.0011412),
 'sadness', (0.9978909)",sadness
3331,a,"eh, dobbiamo arrangiare,  è arrangiamo così ia. ","Negative: 0.8828983%,
Neutral: 0.1159622%,
Positive: 0.0011394%",NEGATIVE,"'anger', (0.0006127),
 'fear', (0.0004691),
 'joy', (0.0003950),
 'sadness', (0.9985231)",sadness
3332,a,luciano adesso sto a battipaglia  ancora no devo arrivare  a,"Negative: 0.7809820%,
Neutral: 0.2025098%,
Positive: 0.0165082%",NEGATIVE,"'anger', (0.0005527),
 'fear', (0.0018422),
 'joy', (0.0005749),
 'sadness', (0.9970303)",sadness
3332,l,a. a. è va bene ia. ,"Negative: 0.0019818%,
Neutral: 0.2863260%,
Positive: 0.7116922%",POSITIVE,"'anger', (0.0002246),
 'fear', (0.0006537),
 'joy', (0.0047666),
 'sadness', (0.9943551)",sadness
3332,l,eh  .  sembra brutto o no. ,"Negative: 0.9933435%,
Neutral: 0.0064524%,
Positive: 0.0002041%",NEGATIVE,"'anger', (0.0003529),
 'fear', (0.0004302),
 'joy', (0.0011928),
 'sadness', (0.9980242)",sadness
3332,a,"pare brutto, perché pare brutto. ","Negative: 0.9966131%,
Neutral: 0.0031793%,
Positive: 0.0002076%",NEGATIVE,"'anger', (0.0034994),
 'fear', (0.0007516),
 'joy', (0.0003320),
 'sadness', (0.9954170)",sadness
3332,l,va bene ia. ,"Negative: 0.0024662%,
Neutral: 0.2856962%,
Positive: 0.7118376%",POSITIVE,"'anger', (0.0001334),
 'fear', (0.0001569),
 'joy', (0.9991560),
 'sadness', (0.0005537)",joy
3333,u,va bene. ,"Negative: 0.0005948%,
Neutral: 0.0189602%,
Positive: 0.9804450%",POSITIVE,"'anger', (0.0000670),
 'fear', (0.0005104),
 'joy', (0.9960760),
 'sadness', (0.0033465)",joy
3333,a,ehèè. bravo è. ,"Negative: 0.0004653%,
Neutral: 0.0374489%,
Positive: 0.9620858%",POSITIVE,"'anger', (0.0001574),
 'fear', (0.0002078),
 'joy', (0.9994067),
 'sadness', (0.0002281)",joy
3333,u,va bene  ciao ciao. ,"Negative: 0.0007530%,
Neutral: 0.3033544%,
Positive: 0.6958925%",POSITIVE,"'anger', (0.0001506),
 'fear', (0.0002005),
 'joy', (0.9993910),
 'sadness', (0.0002579)",joy
3334,a,"giovanni quei soldi che mi hai prestato  aho, giovanni quei soldi che mi hai prestato li hanno sequestrati la polizia ","Negative: 0.5313556%,
Neutral: 0.4498853%,
Positive: 0.0187591%",NEGATIVE,"'anger', (0.9986750),
 'fear', (0.0007423),
 'joy', (0.0004191),
 'sadness', (0.0001636)",anger
3334,g,che ti possono ammazzare ,"Negative: 0.6286428%,
Neutral: 0.3696629%,
Positive: 0.0016942%",NEGATIVE,"'anger', (0.9992064),
 'fear', (0.0002168),
 'joy', (0.0004079),
 'sadness', (0.0001691)",anger
3334,g,va bene cia ciao ,"Negative: 0.0009006%,
Neutral: 0.1296697%,
Positive: 0.8694297%",POSITIVE,"'anger', (0.0001489),
 'fear', (0.0002091),
 'joy', (0.9993875),
 'sadness', (0.0002545)",joy
3335,p,buongiorno donn'antonio? ,"Negative: 0.0001615%,
Neutral: 0.0951281%,
Positive: 0.9047103%",POSITIVE,"'anger', (0.0005779),
 'fear', (0.0003772),
 'joy', (0.0093284),
 'sadness', (0.9897165)",sadness
3335,p,a posto ?,"Negative: 0.0010835%,
Neutral: 0.4576735%,
Positive: 0.5412430%",POSITIVE,"'anger', (0.0034368),
 'fear', (0.0031054),
 'joy', (0.0002635),
 'sadness', (0.9931943)",sadness
3335,a,a posto che cosa le polpette. ,"Negative: 0.0029322%,
Neutral: 0.2160632%,
Positive: 0.7810045%",POSITIVE,"'anger', (0.0002163),
 'fear', (0.0002004),
 'joy', (0.9993641),
 'sadness', (0.0002192)",joy
3335,a,"no, niente a posto. non teneva. ","Negative: 0.9573811%,
Neutral: 0.0413764%,
Positive: 0.0012425%",NEGATIVE,"'anger', (0.0005657),
 'fear', (0.0005154),
 'joy', (0.0004445),
 'sadness', (0.9984744)",sadness
3335,p,va bene. ,"Negative: 0.0005948%,
Neutral: 0.0189602%,
Positive: 0.9804450%",POSITIVE,"'anger', (0.0000670),
 'fear', (0.0005104),
 'joy', (0.9960760),
 'sadness', (0.0033465)",joy
3335,p,va bene. ciao - ,"Negative: 0.0004854%,
Neutral: 0.2311081%,
Positive: 0.7684065%",POSITIVE,"'anger', (0.0001319),
 'fear', (0.0001896),
 'joy', (0.9993610),
 'sadness', (0.0003176)",joy
3337,a,eh. ohi peppe. niente proprio. ,"Negative: 0.9627789%,
Neutral: 0.0361026%,
Positive: 0.0011185%",NEGATIVE,"'anger', (0.0009863),
 'fear', (0.0001708),
 'joy', (0.9779609),
 'sadness', (0.0208820)",joy
3337,p,va bene ciao. ,"Negative: 0.0006161%,
Neutral: 0.1557332%,
Positive: 0.8436508%",POSITIVE,"'anger', (0.0001548),
 'fear', (0.0001898),
 'joy', (0.9993759),
 'sadness', (0.0002795)",joy
3338,p,mannaggia la madonna. sta venendo uno sta venendo. ,"Negative: 0.0042703%,
Neutral: 0.2145787%,
Positive: 0.7811509%",POSITIVE,"'anger', (0.0001116),
 'fear', (0.0002232),
 'joy', (0.9991326),
 'sadness', (0.0005327)",joy
3338,a,"eh. è lo sò fratello mio. è. proprio a te. lo sai se ti accontento o no. come chiami sono sempre corso, lo sai no. adesso proprio a te non ti accontentavo? eh. me ne sono andato proprio da mia figlia vedi, stiamo qua. quando è domani mattina poi prendo e mi vado a fare la camminata là. quando è domani con tutto il cuore. ","Negative: 0.9104571%,
Neutral: 0.0824975%,
Positive: 0.0070454%",NEGATIVE,"'anger', (0.0004293),
 'fear', (0.0004788),
 'joy', (0.0004621),
 'sadness', (0.9986298)",sadness
3338,p,mannaggia. va bene dai. ciao. ,"Negative: 0.0009293%,
Neutral: 0.1081351%,
Positive: 0.8909357%",POSITIVE,"'anger', (0.0001146),
 'fear', (0.0001988),
 'joy', (0.9993876),
 'sadness', (0.0002989)",joy
3340,l,come è? è bella?,"Negative: 0.0001015%,
Neutral: 0.0088761%,
Positive: 0.9910223%",POSITIVE,"'anger', (0.0001321),
 'fear', (0.0002147),
 'joy', (0.9993501),
 'sadness', (0.0003031)",joy
3340,s,la polo devo prendere un altra auto dopo non è facile (per effettuare la puzzonatura - pezzotto   -),"Negative: 0.7811536%,
Neutral: 0.2128233%,
Positive: 0.0060232%",NEGATIVE,"'anger', (0.5906228),
 'fear', (0.0048670),
 'joy', (0.0003504),
 'sadness', (0.4041599)",anger
3341,al,questa pure buona è,"Negative: 0.0001911%,
Neutral: 0.0015415%,
Positive: 0.9982673%",POSITIVE,"'anger', (0.0001953),
 'fear', (0.0002394),
 'joy', (0.9993179),
 'sadness', (0.0002475)",joy
3341,al,va buono,"Negative: 0.0002397%,
Neutral: 0.0063993%,
Positive: 0.9933610%",POSITIVE,"'anger', (0.0027136),
 'fear', (0.9834163),
 'joy', (0.0113532),
 'sadness', (0.0025169)",fear
3342,s,niente sono andato a vedere il fatto di queste auto ieri,"Negative: 0.5537906%,
Neutral: 0.4366352%,
Positive: 0.0095742%",NEGATIVE,"'anger', (0.0004538),
 'fear', (0.0094707),
 'joy', (0.5874406),
 'sadness', (0.4026348)",joy
3342,s,eh. lo stesso prezzo. e poi valgono piu’ di queste aggiustate,"Negative: 0.0051104%,
Neutral: 0.0082815%,
Positive: 0.9866080%",POSITIVE,"'anger', (0.4004073),
 'fear', (0.0016630),
 'joy', (0.5943174),
 'sadness', (0.0036123)",joy
3342,g,quello ha detto che è rotto solo la macchina sotto,"Negative: 0.9866709%,
Neutral: 0.0130444%,
Positive: 0.0002847%",NEGATIVE,"'anger', (0.8251065),
 'fear', (0.0165008),
 'joy', (0.0001790),
 'sadness', (0.1582137)",anger
3342,s,"appena mi faccio la passeggiata la vedo. è buona come auto,va sopra i 7000 a ","Negative: 0.0003925%,
Neutral: 0.0037152%,
Positive: 0.9958923%",POSITIVE,"'anger', (0.0001051),
 'fear', (0.0005035),
 'joy', (0.9990978),
 'sadness', (0.0002936)",joy
3342,s,lo dici quello per sabato. il prezzo è buono se non è identata,"Negative: 0.0005931%,
Neutral: 0.0021452%,
Positive: 0.9972618%",POSITIVE,"'anger', (0.2608130),
 'fear', (0.1071249),
 'joy', (0.0003920),
 'sadness', (0.6316701)",sadness
3342,s,"tu l’imprtante che mi fai sapere,che io la faccio già fermare,poi che mettiamo qualcosa in piu’ non è un problema,. ","Negative: 0.0030672%,
Neutral: 0.3935660%,
Positive: 0.6033667%",POSITIVE,"'anger', (0.0001413),
 'fear', (0.0001861),
 'joy', (0.9993011),
 'sadness', (0.0003714)",joy
3342,s,"eh identica al golf è bella,è nera. ","Negative: 0.0002167%,
Neutral: 0.0059379%,
Positive: 0.9938454%",POSITIVE,"'anger', (0.0001352),
 'fear', (0.0002211),
 'joy', (0.9994185),
 'sadness', (0.0002252)",joy
3342,al,va bene,"Negative: 0.0003633%,
Neutral: 0.0579390%,
Positive: 0.9416977%",POSITIVE,"'anger', (0.0009033),
 'fear', (0.9911277),
 'joy', (0.0024949),
 'sadness', (0.0054742)",fear
3342,s,poi pure di meno sui 3000 euro,"Negative: 0.0109735%,
Neutral: 0.3516883%,
Positive: 0.6373382%",POSITIVE,"'anger', (0.9990340),
 'fear', (0.0005433),
 'joy', (0.0001051),
 'sadness', (0.0003176)",anger
3342,al,va bene ,"Negative: 0.0003633%,
Neutral: 0.0579390%,
Positive: 0.9416977%",POSITIVE,"'anger', (0.0001156),
 'fear', (0.0002773),
 'joy', (0.9992340),
 'sadness', (0.0003731)",joy
3343,s,e no. non ci stava. ,"Negative: 0.7552128%,
Neutral: 0.2413180%,
Positive: 0.0034691%",NEGATIVE,"'anger', (0.0088048),
 'fear', (0.0003586),
 'joy', (0.0003946),
 'sadness', (0.9904420)",sadness
3343,l,e no. non mi hai capito. non si tratta di me. ma per te. se poi. ,"Negative: 0.8787396%,
Neutral: 0.1200326%,
Positive: 0.0012279%",NEGATIVE,"'anger', (0.0005165),
 'fear', (0.0004054),
 'joy', (0.0026616),
 'sadness', (0.9964166)",sadness
3343,s,eheè. non sono venuto. perchè dovevo fare l’imbasciata. e quello non ci sta va. adesso quello viene stasera alle nove viene. ,"Negative: 0.8040721%,
Neutral: 0.1938949%,
Positive: 0.0020330%",NEGATIVE,"'anger', (0.0214959),
 'fear', (0.0009676),
 'joy', (0.0002044),
 'sadness', (0.9773322)",sadness
3343,s,no. non ci stava quello perciò non sono venuto. ,"Negative: 0.7121805%,
Neutral: 0.2866660%,
Positive: 0.0011535%",NEGATIVE,"'anger', (0.0006093),
 'fear', (0.0005408),
 'joy', (0.0003581),
 'sadness', (0.9984918)",sadness
3343,l,va bene. ,"Negative: 0.0005948%,
Neutral: 0.0189602%,
Positive: 0.9804450%",POSITIVE,"'anger', (0.0000670),
 'fear', (0.0005104),
 'joy', (0.9960760),
 'sadness', (0.0033465)",joy
3343,s,va bene. ,"Negative: 0.0005948%,
Neutral: 0.0189602%,
Positive: 0.9804450%",POSITIVE,"'anger', (0.0000670),
 'fear', (0.0005104),
 'joy', (0.9960760),
 'sadness', (0.0033465)",joy
3345,r,"ancora deve venire, adesso lo va a prenderlo marilena","Negative: 0.0049642%,
Neutral: 0.3223881%,
Positive: 0.6726477%",POSITIVE,"'anger', (0.0000805),
 'fear', (0.0010369),
 'joy', (0.9977204),
 'sadness', (0.0011621)",joy
3346,g,va bene ok,"Negative: 0.0004565%,
Neutral: 0.0176192%,
Positive: 0.9819244%",POSITIVE,"'anger', (0.0004686),
 'fear', (0.9575071),
 'joy', (0.0021826),
 'sadness', (0.0398418)",fear
3348,a,"e va bene, io verso le 19. 00 sto là va bene?","Negative: 0.0003557%,
Neutral: 0.1505933%,
Positive: 0.8490510%",POSITIVE,"'anger', (0.0004919),
 'fear', (0.0734271),
 'joy', (0.0010525),
 'sadness', (0.9250285)",sadness
3348,a,e va bene dai ci vediamo. ,"Negative: 0.0002404%,
Neutral: 0.0557160%,
Positive: 0.9440436%",POSITIVE,"'anger', (0.0000714),
 'fear', (0.0002920),
 'joy', (0.9988412),
 'sadness', (0.0007953)",joy
3349,s,"non lo so. eheè. tu hai detto che volevi fare con quello, non hai fatto niente.  ","Negative: 0.6792851%,
Neutral: 0.3185255%,
Positive: 0.0021893%",NEGATIVE,"'anger', (0.0037328),
 'fear', (0.0004573),
 'joy', (0.0003237),
 'sadness', (0.9954861)",sadness
3349,s,stasera io vado a vedere da quell’amico mio se è tutto a posto. ,"Negative: 0.0012912%,
Neutral: 0.4258757%,
Positive: 0.5728331%",POSITIVE,"'anger', (0.0002883),
 'fear', (0.0006828),
 'joy', (0.0006262),
 'sadness', (0.9984028)",sadness
3349,l,"perciò ti voglio ti voglio far parlare a te di persona, quando vieni qua, è un’altra cosa. ","Negative: 0.0004976%,
Neutral: 0.0324316%,
Positive: 0.9670708%",POSITIVE,"'anger', (0.0001420),
 'fear', (0.0001939),
 'joy', (0.9994268),
 'sadness', (0.0002373)",joy
3350,l,"zio, ma una smart, non è buona per me. o ci vuole più grande?","Negative: 0.7764346%,
Neutral: 0.2138096%,
Positive: 0.0097558%",NEGATIVE,"'anger', (0.0020873),
 'fear', (0.0005095),
 'joy', (0.0003562),
 'sadness', (0.9970470)",sadness
3350,l,questa che tieni tu? ,"Negative: 0.0006036%,
Neutral: 0.2267606%,
Positive: 0.7726359%",POSITIVE,"'anger', (0.0019065),
 'fear', (0.0026380),
 'joy', (0.0005024),
 'sadness', (0.9949530)",sadness
