tweet_text,sentiment
"@RollingStoneita @Cristiano @juventusfc non vi piace propio piu parlare di musica... siete comunisti e gobbi,effettivamente per quello che offre il panorama musicale italiano oggi, in ogni caso di male in peggio, patetici anche nelle considerazioni che non vi competono",negative
"@Fahad_Khashrami @XS_11official @FIFAWorldCup eÂ un #
kosovaro del cazzo non eÂ svizzero!",negative
@juventusfc @Cristiano Cominciamo male molto male ma va a 1 all'ora ahahahahahahahahahahahahahah,negative
@bonucci_leo19 Stai zitto opportunista scarso di merda,negative
"@ManuelCoter @Inter @OfficialRadja PerchÃ©, magari la grafica coordinata dello sponsor non prevede grigi o gialli o altre tonalitÃ . Mentre hanno differenziato sullo sfondo bianco",negative
Preoccupante ciÃ² che dice #Gattuso su @G_Higuain .... MOLTO preoccupante @acmilan,negative
@MauroIcardi @en_sscnapoli La prossima volta recati sotto la curva della tua tifoseria e chiedi di smetterla con questi cori schifosi. Anche questo significa essere capitani.,negative
"@sentopuzzadibru @realvarriale @Cristiano @juventusfc @Atalanta_BC Allucinante Ã¨ starci a rompere per tre mesi su come bisogna essere corretti allo stadio, e poi alzare la tensione e il clima a poche ore da una partita con dichiarazioni indecenti. Ipocrisia.",negative
@bonucci_leo19 Allora @bonucci_leo19 piuttosto che guardare avanti guarda gli avversari. Sei una vergogna con la nostra maglia addosso. Come sempre per ogni partita fino alla fine della tua carriera: @bonucci_leo19 merda,negative
"Riportate @Rafinha allÂ#inter, non facciamo la cazzata di lasciarcelo scappare.
Il ragazzo ha contribuito a portarci in champions e merita di giocarla con noi. 
Non state appresso a chi tentenna ed Ã¨ pure piÃ¹ scarso di Rafa. 
Suuu forza! @inter",negative
@RobertoSavino10 @douglascosta non vorrei deluderti ma tu...chi cazzo sei?        degno rappresentante della sua societa' di merda e dei suoi disgustosi tifosi #ForzaNapoliSempre #DouglasCosta @Carloalvino @annatrieste https://t.co/4t0grWPov8,negative
"@kkoulibaly26 Vergognoso quanto accaduto.
Scusa.",negative
@Finally_Arsha @smolovfedor_90 Godo russo bastardo muori milanista schifoso,negative
"@acmilan @hakanc10 Ã una merda, peggio di Honda porca puttana. #BolognaMilan",negative
"@realvarriale @sscnapoli @kkoulibaly26 Si puÃ² esserlo quando un ARBITRO E FAZZIOSO COME MAZZOLENI..VA FERMATO..E COME UNA PESTE CHE DILAGA..UN OFFESA ANCHE PER QUE( POCHI) ARBITRI ONESTI..VA RADIATO..ESPULSO .,Ã CANCELLATO TUTTO IL SUO LAVORO ,PERCHÃ NON  NE RIMANGA TRACCE DELLE OSCENITÃ FATTE AL NAPOLI..VERGOGNA..",negative
@brtm93 @Lu_giWhite @MarceloM12 @juventusfc Abbiamo scaroni.... Puttana maiala svegliatevi cazzo! @acmilan,negative
"@ParticipioP @GaeBrancaccio @G_Higuain Solo vincere...il modo non conta..loro vogliono solo poter dire ""abbiamo vinto""...perÃ² le 7 finali perse sono solo sfortuna..se perdono al 93 esimo e'un furto..se vincono al 98 esimo con gol in fuorigioco e'perche'ci credono..che poverelli...",negative
"@MauroIcardi La delusione Ã© grande, inutile nasconderlo. Se cÂÃ¨ un giocatore che ci puÃ² spingere a ripartire perÃ², Ã© proprio il nostro Capitano. Sempre con voi Mauro, avanti insieme ??",negative
"@realvarriale @KMbappe @G_Higuain @PauDybala_JR Uno Ã¨ deludente se non rispetta le aspettative con una prestazione non all'altezza, non puÃ² essere deludente se la prestazione non c'Ã¨ mai stata. Lei si Ã¨ fissato troppo con la Juve, sta perdendo oggettivitÃ  in una maniera impressionante",negative
"@douglascosta SEI UN POVERO FIGLIO DI PUTTANA, TU E QUELLA BANDA DI LADRI @juventusfc pezzenti schifosi #juveLadra",negative
"@realvarriale @dries_mertens14 @PauDybala_JR @G_Higuain Si deve vergognare, lei Ã¨ un'offesa al giornalismo.

Si ricordi che i beoti che lei cita contribuiscono a pagarle quello stipendio che infila nelle sue tasche mensilmente.

Si vergogni, Varriale.

Spero vivamente che @officialmaz e @RaiSport prendano provvedimenti.",negative
@OfficialASRoma @Fede2Fazio @Hyundai_Italia Da romanista posso dire che questa Roma fa schifo,negative
"@Rafinha @Inter Si , perÃ² mo me ripaghi il controsoffitto che avete sfondato !! SennÃ² ti mando papÃ  Lotito a parlare con i tuoi genitori ...??",negative
@inter2010treble forse doveva vendere qualcuno (@joaome17 ad esempio) prima e non ci Ã¨ riuscita,negative
@PinoMeazza @Inter @mousadembele Maa entrambi non lo reggerei emotivamente,negative
"@kkoulibaly26 ragazzo purtroppo nel 2019 cÂÃ¨ ancora tanta ignoranza in giro, io da tifoso dellÂInter posso solo essere dispiaciuto perÃ², secondo me, si dÃ  ancora troppa importanza a questi idioti. Sii superiore e guarda avanti...poi complimenti per la partita monumentale..????",negative
@realvarriale @ADeLaurentiis @OfficialAllegri @kkoulibaly26 @Lor_Insigne Allegri ha sputtanato de Laurentis ...lo ha affossato ...e ha detto la veritÃ  che a lei brucia tanto :de Laurentis e un ignorante e un signor maleducato ...come lei e un aizzatore di odio ....,negative
@Miralem_Pjanic @juventusfc Ma vai a cagare ignorante,negative
CHE CAZZO FAI @hakanc10,negative
"@realvarriale @kkoulibaly26 @sscnapoli @Lor_Insigne Il problema, non solo che ci siano questi cori osceni, infami e maledetti, ma ce chi promuove questi cori e purtroppo sta alla poltrona di ministro dell'interno",negative
@ApE481 @RadioRadioWeb @Cristiano @sscnapoli Cr7 l'avrebbe ridotto per giocare nel napoli.. ma la cosa peggiore Ã¨ c'Ã¨ gente che ci crede... come c'Ã¨ gente che crede che potrebbe prenderlo la juve... ridicolo,negative
"@OfficialRadja ma mannaggia Cristo , vai via davvero? Da quei spastici poi ? N' fa cazzate va , far piacere , essi bono",negative
Comunque il video di @OfficialRadja che Ã¨ scazzato all'arrivo a Milano Ã¨ una cosa tanto tanto romanista...sono molto triste,negative
@gobboveroefiero @sscnapoli @MrAncelotti @SerieA @Lor_Insigne @KeitaBalde Ã¨ una vergogna e @realvarriale  nn commenta... su @douglascosta si sbizzarriva ora muto,negative
"Abbiamo riscattato @douglascosta ?
#DouglasCosta
Ma come non era stato venduto un mese fa ???

Bloggari di merda.",negative
@kkoulibaly26 @MauroIcardi Dai su caro @kkoulibaly26 tu sei scuro ma. Anche io che sono bianco devo sopportare razzisti e sentirmi dire Albanese di merda tranquillo 4 scemi... Anche se sono interista condanno con forza cori simili. Forza siamo piÃ¹ forti di 4 scemi. Cmq anche un nostro tifoso e morto ?? https://t.co/rSHsVotxBP,negative
"@paolorossi1965 @07RQuaresma @MarioMandzukic9 Io punto su voi con ascolti bassi, pochi abbonati e che riversate solo odio verso qualsiasi tifoso che vi abbia scritto mezzo tweet. Siete stati gli unici con Sturaro ad unire il tifo juventino, prima o dopo siete stati sul cazzo a tutti. La vostra arroganza vi ha portato male.",negative
"@realvarriale @kkoulibaly26 @sscnapoli @Lor_Insigne Lei non Ã¨ un giornalista, Ã¨ un incompetente. Le manca clamorosamente l'obiettivitÃ . Dare oggi la colpa a Mazzoleni Ã¨ da ridicoli!",negative
"@realvarriale @kkoulibaly26 @sscnapoli @Lor_Insigne Credo che si vivrebbe meglio se le polemiche del calcio si chiudessero la domenica sera, senza fare programmi e cazzate varie tutta la settimana.",negative
@pupoghinazzi @juventusfc @Cristiano Il Viola Ã¨ il colore che odio.......,negative
@addictedjuve @MedhiBenatia @juventusfc Aver detto questo non Ã¨ bello. Spero non sia vero.,negative
"@kkoulibaly26 Vergogna interisti, vergogna Mazzoleni e vergogna Italia. Sono juventino e tu sei un UOMO da rispettare e applaudire.",negative
@kkoulibaly26 Mi dispiace! ??,negative
"@FrancescoRoma78 @antoniocard7 @gpgp21 @ECavaniOfficial @FrancescoRoma78 , allora tu come interpreti quei 3 famosi tweet di Alvino, che lasciavano presagire un acquisto big ? PerchÃ©, personalmente, ritengo Alvino parli (in relazione alla sessione di mercato di quest'anno) solo quando c'Ã¨ da parlare e non in maniera sensazionalistica.",negative
@realvarriale @sscnapoli @kkoulibaly26 Ha sbagliato il calcio napoli a lasciare solo non un suo tesserato ma un cittadino del mondo. Errore incomprensibile,negative
@RDDUES @realvarriale @Francia @neymarjr Cosa vuoi che corregga....ha la testa sottovuoto.....imbarazzante.,negative
@IoveneSalvatore @Enrzak @l_honestly @gallobelotti Mamma mia solo un cretino direbbe una cazzata come questa...guarda che non Ã¨ cuadrado ma Belotti...sciacquati la bocca rubentino! Pensa a festeggiare invece di scrivere cazzate..ossessionato,negative
@shosholoza74 @Cristiano Ma succhiami la minchia coglioncello!,negative
"Legare il caso di @Cristiano alla @juventusfc e quello dellÂ #operaio della @fiat Ã¨ pura #ignoranza . Le due societÃ  anche se in mano alla stessa holding NON SONO la stessa societÃ . Semplice, piccola, prova: non esiste un bilancio consolidato Fiat-Juve. Studiate per piacere.",negative
"@juventusfcid @Cristiano Non so... Ditemi quello che volete, ma non riuscirÃ² mai a farmi una ragione nel vedere uno sportivo sputare soldi in quel modo e un qualsiasi altro lavoratore morire per i debiti o buttare via la sua vita per dare un futuro ai figli.. Non ce la farÃ² mai",negative
"Da quanto capisco il #Pipita Ã¨ giÃ  di fatto, con mio grandissimo dispiacere, in partenza, ma (visti anche certi filmati di quando stava al Real, come assist-man per #CR7 io vedo molto piÃ¹ @G_Higuain che @MarioMandzukic9",negative
"@leleadani @MuhammadAli @kkoulibaly26 CiÃ² che mi fa piÃ¹ incazzare Ã¨ la passivitÃ  dei giocatori di colore avversari di quello preso di mira dai ""buuuuu"" razzisti. Dovrebbero andare loro sotto la curva dei ""tifosi amici"" a mostrare il colore della loro pelle. Troppo utopistico ?",negative
"@RiccardoDanna1 @MauroIcardi Dai Ã¨ impossibile di suo. Sembra una cosa buttata lÃ¬, nulla piÃ¹ nulla meno",negative
@OfficialRadja Non ci ho creduto nemmeno un minuto. Non Ã¨ che ti confidi col primo che passa. Credo solo a te https://t.co/nRbAx3Xlws,negative
"@ImmaEvan @espimma @kkoulibaly26 Non siamo noi razzisti siete voi che siete napoletani.
Se tu tifavi  una squadra seria che so tipo la Juve questi problemi non li avevi.
Ã sempre a piangere state d'altronde siete i primi degli sconfitti andatene fieri.",negative
Questa mattina mi sono svegliato con una sgradevole sensazione d'impotenza . Anche se serve a poco chiedo scusa a @kkoulibaly26 alla @sscnapoli per i cori razzisti . Anche tra noi interisti prolifera il seme dell'ignoranza piÃ¹ becera.,negative
@SergioRamos @MoSalah Il fallo ieri e stato fatto apposta.. Se cera il var andavi fuori bastardo... E la cosa piu grave e che non e la tua prima volta che fai fallo x far male ad un avversario....,negative
@8110JR PerchÃ¨ sempre sto benedetto 4-3-3 che per me limita la squadra rispetto ai giocatori che abbiamo. Ha reso inutile un giocatore come @Javi_Pastore,negative
"@kkoulibaly26 Da juventino ma prima da uomo, totale solidarietÃ  a te! Uno schifo. Forza!",negative
"@chiellini @juventusfc Non capisco tutto questo odio per Bonucci che Ã¨ un nostro giocatore. Oggi ha sbagliato lui, altre volte gli attaccanti che non hanno segnato. Si perde e si vince in 11. E Bonucci Ã¨ juventino dentro. Basta critiche.",negative
"La nostra storia dice che siamo ""fratelli del mondo"" e sentire ULULATI RAZZISTI contro #Koulibaly, nel 2018, Ã¨ una VERGOGNA!!
Voi non siete veri tifosi interisti, siete semplicemente delle merde razziste!!

@kkoulibaly26 ??
#InterNapoli 
#ForzaInter",negative
"@angelobaldinell @Rafinha Non capisce un cazzo!!! Quanto mi piacerebbe Simeone, ma rimarrÃ  un sogno purtroppo",negative
@lellocasoria @antosalatino @douglascosta E niente....sei giÃ  troppo sfigato cosÃ¬....povero...,negative
"@hazardeden10 Ã¨ #GianniBella ! Giuro!
#BelgioInghilterra #Mondiali2018 #Hazard https://t.co/Jq5uFaOJaX",negative
"No signor @Chiariello_CS , oggi a mente fredda posso capire l applauso ironico di @kkoulibaly26 . Per 80 minuti Mazzoleni non ha fatto niente contro questi cori e mi dai pure un ammonizione molto dubbia? L applauso se lÂÃ¨ meritato tutto. Insigne ha sbagliato",negative
"@kkoulibaly26 Grande campione. In un Paese civile nessuno dovrebbe sentire il bisogno di rimarcare il proprio orgoglio per il colore della sua pelle. I cori razzisti sono una devianza e unÂoffesa allÂumanitÃ , chi non li punisce Ã¨ complice di questa aberrazione.",negative
"@Ste9418 @v3gas @carlos7bacca Torno ora dal cinema
La mia Inghilterra ha vinto
I gufi sono muti
Tu stai incazzato
Quasi mi dispiace che la giornata stia per finire",negative
@andrea_bruschi @realvarriale @MarioMandzukic9 Giusto...ma comunque deludenti,negative
@pupoghinazzi @juventusfc @Cristiano Ma fottiti nano di merda malato cronico,negative
@capuanogio @Inter @OfficialRadja Arrivano i ritardati sbiaditi 3 2 1..,negative
madonna @Cristiano perchÃ© vuoi concludere la carriera facendoti odiare,negative
"@realvarriale @kkoulibaly26 @sscnapoli @Lor_Insigne Disegnazione assurda? Sei patetico e piccolino . L arbitro Ã© stato perfetto, e se la vogliamo dire tta, c era anche un rigore... e pensa quanto personalmente possa odiare gli scemi...d altronde sei proprio come il tuo presidente, cos altro potevi scrivere...",negative
@ArenaRosario @kkoulibaly26 Il razzista Ã¨ ignorante. Capisco cosa vuoi dire.,negative
@kkoulibaly26 Io invece trovo triste per diffondersi da una sconfitta si usano certi argomenti e scuse . Fino a quel momento nn era nervoso . Gli ululati ci sono i tutti gli stadi e nn si Ã¨ fatto niente,negative
@accionroman @Rafinha Per Rafinha ci sono possibilitÃ . Ã difficile Cancelo. Il Valencia non ci aiuterÃ  in nessun modo. Peccato perchÃ© avremmo potuto riscattare il portoghese e vendere qualcuno al 30 giugno e poi pensare al brasiliano...,negative
@chiellini Ridicoli,negative
@AlessioSkriniar @OfficialRadja Speriamo prenda il 10 e vaffanculo a Cessao Mario,negative
@ThePapponiis @ECavaniOfficial @sscnapoli Vergognosi. Semplicemente vergognosi. Senza il minimo rispetto: a) dei tifosi b) del lavoro altrui. Sono schifato.,negative
"Io mi sono stufato del finto perbenismo dei salotti del #calcio.
Le regole ci sono, ma nessuno le fa applicare. Mai.

I buuu, i cori, gli insulti #razzisti sono ancora tutti la. Ogni domenica. 

@kkoulibaly26 siamo tutti con te

#InterNapoli @SerieA @FIGC @SkySport @Gazzetta_it",negative
@SpursOfficial @LucasMoura7 Parli come un ritardato,negative
@Cristiano avrei preferito pure una squadra cinese o del Qatar e invece hai scelto una delle due squadre in cui non dovevi mettere piede manco per sbaglio,negative
Peggio dello stupro di @Cristiano https://t.co/qqiLYZi3Ze,negative
@StayBombes @Cristiano Ma quando mai il Real Ã¨ stato chiaro la clausola non si tocca,negative
Che fine di merda @G_Higuain,negative
"@kkoulibaly26 Caro Kali, in Italia abbiamo un ministro che istiga al razzismo. Lo fa coltivando gli scemi da stadio.

Non tifo Napolia sono solidale con te. Troppe volte la partita si gioca piÃº con queste merde che a calcio.",negative
"Povero Paulino,gli hanno annullato la doppietta @PauDybala_JR. Su su non te la prendere, sempre colpa di CrÃ¬ CrÃ¬. @Cristiano ahahha #YBJuve",negative
"Dopo una #WorldCup piÃ¹ che deludente, si parla di rinnovo con la #Juventus per @SamiKhedira.
Ma l'operazione avrebbe molti aspetti negativi, tra cui i costi e l'ostacolo a giocatori piÃ¹ giovani come #Bentancur.
VIDEO #Khedira
https://t.co/TH59R0QEAv",negative
"@_SiGonfiaLaRete @AminYounes11 @RafAuriemma sei una persona ridicola al pari del tuo amichetto cruciani, stai facendo una campagna antinapoli quando non sei nessuno, chiami procuratori solo per  polemiche hai rotto le palle, non definirti tifoso del napoli perchÃ¨ si a sfaccim e l'uomm, auriemma ridicolo, inventi false",negative
La cosa allucinante Ã¨ che manco per la cessione di @paulpogba avete fatto questo casino.,negative
@maxmassi969 @chiellini Ed Ã¨ meno di un anno che lui parlÃ² di YOU PAY. Uomo di merda Chiellini...ma forse nemmeno uomo. Solo merda,negative
"@Ballack @LeroySane19 Scemo di merda, sfotti sfotti lÂItalia che tanto lo prendete sempre in culo. Buffone",negative
Pare che @Cristiano abbia rifiutato la villa a La Mandria preferendo  Settimo Torinese dove sono giÃ  iniziati gli sgomberi della popolazione civile. https://t.co/cgOw9suZWs,negative
Ma come cazzo fa quella merda di @bonucci_leo19 a farsi fottere cosÃ¬. Mettetelo in uno sgabello cazzo. #AtalantaJuve,negative
"Non puÃ² essere vero, non voglio crederci, @Cristiano che cazzo fai dai",negative
"@G_Higuain Sei fortissimo,ma mi dispiace non sei un Leader,sei emotivamente ÂscarsoÂ!Carattereccio e troppo lamentoso,purtroppo per noi non sei un campione,hai bisogno che la squadra giri a 1000 e che giochi solo per te per rendere al meglio.Purtroppo a noi serve altro!#ACMILAN",negative
