text,label
"Non mi interessa se qualcuno di voi legge questo, ma questo è proprio quello che provo quando sono con voi ragazzi, mi sento odiato",anger
sento la pressione di essere sempre divertente,joy
"a me va bene che si sposerà in modo vorticoso in tribunale e andrà a vivere con lui in Kentucky, ma mi sento ancora ferita dal tradimento e dallo stile segreto che aveva adottato",sadness
Penso che la domanda più importante sia come gestiremo la situazione,anticipation
mi sento così carina con loro che non importa quanto poco affascinante sia il compito,joy
ho potuto sentire il sincero entusiasmo di tutte le persone che sono state coinvolte in questo progetto,optimism
provo rimorso per i crimini commessi intenzionalmente o meno e se ne ero a conoscenza o meno,sadness
"non riesco a capire come mi sento, non sono devastato come lo ero con Lucy e non sono sicuro che sia perché è più facile da fare dopo la prima volta o cosa",sadness
mi sento depresso e maledico la mia fortuna,sadness
Mi dispiace davvero che i fan di Hyun Joongs possano essere così odiosi,sadness
Mi sento in colpa perché non potrò dedicare a questo piccolo la stessa quantità di tempo solo con me,sadness
"So per certo che trattava tutti in questo modo, il suo amore sembrava sconfinato ma mi faceva anche sentire importante",joy
mi sento un po' in ansia per tutta la faccenda,fear
"Sono sicuro che sia inteso come una celebrazione delle varie sfumature di rosso là fuori, mi sento insultato",anger
tuttavia ero completamente pietrificato dal pensiero che fosse spaventato a morte all'idea di arrendersi e lasciarlo andare e temevo di non riuscire a farcela di nuovo,fear
so che mi sento vulnerabile,sadness
mi sento così malinconico e solo,sadness
Mi sento esponenzialmente più inutile alla fattoria ogni giorno che passa,sadness
vorrei sottolineare che avrebbe davvero potuto essere necessaria un po' più di attenzione sull'aspetto della scrittura poiché sembra un po' noioso in alcuni punti,sadness
"adoro le chiacchierate sincere in cui intendo tutto quello che dico e rido di cuore, non perché voglio che la persona si senta divertita",joy
so anche che se oggi mi rifiuto di odiare gli ebrei o chiunque altro è perché so come ci si sente a essere odiati,anger
ho la sensazione che ci sia quella scintilla e non sono sicuro dove sta andando o se si trasformerà mai in quella fiamma,optimism
faccio scorrere la lingua sulle tue labbra succhiando e mordicchiando attirando la tua carne nella mia bocca e facendoti sentire il delicato pizzico dei miei denti,joy
mi sento così frustrato perché ho avuto una lunga giornata lavorativa e non ho molto riposo e in questo momento lui continua a entrare nella stanza,anger
mi sento come se fossi stato negligente,sadness
mi sento un blogger noioso ultimamente,sadness
mi sono presto reso conto che l'attrazione iniziale per un'attività che sembra giocosa è spesso seguita dal desiderio di esercitarsi per perfezionare il talento che ha portato al divertimento originale,optimism
"mi sento sempre un po' geloso di mio figlio perché quando mi sono unito alla chiesa mi sono rivolto quasi direttamente alle giovani donne, quindi non ho imparato gli inni della scuola primaria",sadness
sento che ne vale la pena e dal punto di vista della carriera,optimism
sento ancora che ce ne sono più che sufficienti per tenermi intrattenuto pur essendo solo pochi da spolverare,joy
"Non ho sempre la sensazione di avere uno stile fantastico e la maggior parte dei giorni scelgo la comodità rispetto a qualsiasi altra cosa, ma c'è una cosa che credo faccia la differenza nel modo in cui mi sento riguardo a me stessa ed è il trucco",optimism
"mi sento insensibile, non provo nulla a causa dell'intorpidimento e ho sempre la sensazione che qualcosa andrà storto",sadness
mi sento già a piangere,sadness
mi giro e con mio grande orrore vedo un uomo che tiene aperta la porta dell'ascensore invece di sentirsi terrorizzato o addirittura dirgli di scendere dall'ascensore immagino l'ascensore che lo mastica come un pacman metallico e non pacquiao l'altro ragazzo giallo,fear
"Non ho avuto bisogno degli antidolorifici, forse mi rilasserò con un po' di vino sentendomi così elegante",joy
"mi sento virtuoso e duro quando indosso un cappello, jeans e una maglietta senza preoccuparmi",optimism
Non sono d'accordo con i miei genitori su molte questioni e talvolta faccio loro conoscere i miei sentimenti in modo scortese,sadness
Vado senza un nuovo post e ancora più in colpa mi sento in colpa per aver lasciato tutti i miei fedeli lettori all'oscuro dei miei progressi in questa folle ricerca che ho iniziato giorni fa,sadness
sono così ansioso di dimostrare al mio amico che non sono così,anger
Devo ammettere che provo un po' di invidia nei confronti dei miei amici che vivono lì,joy
lo sento così facilmente come quello di una pioggia gentile che riscalda la terra e porta risate e gioia in tutti coloro che si fermano a notare una tale benedizione,joy
"odio questi sentimenti nel mio cuore odio il fatto che il lavoro mi stressi odio il fatto che Cornelius non mi lasci fare a modo mio sono frustrato, Signore",anger
"Mi sento ancora piuttosto giù e demotivato, compresi gli alti",sadness
Respiro nelle sensazioni del mio corpo resistendo ai tentativi intelligenti della mia mente di analizzare ciò che sento,optimism
"probabilmente ne pubblicherò di più in seguito, ma sentiti libero di chiedere se hai domande",optimism
finisco sempre per sentirmi sgradito e triste,sadness
mi sento così fantastico musicjuzz,joy
mi fa ridere così tanto leggere i tag dei tuoi commenti,joy
"devo aggiungere che il pubblico era simile a quello di ieri sera, tranne che aveva un'atmosfera molto più rilassata da stoner, con un cast di supporto di genitori fuggiti dai propri figli",joy
lo faccio che mi ha fatto sentire entusiasta della vita,joy
recentemente mi sono pentito di non sapere allora che l'abuso non era colpa mia e che non era avvenuto a causa di chi ero io ma di chi erano loro,sadness
non mi sento così bene come prima,sadness
mi sento piuttosto glamour con questo vestito,joy
Sento che non avrei alcun desiderio se solo potessimo avere un bambino e vivere quella nuova esperienza insieme,sadness
Mi sento molto più ottimista riguardo al futuro dell'unità parto virtuale e della simulazione nella formazione ostetrica,optimism
Voglio solo quella sensazione di non preoccuparmi delle cose inutili come mi sentivo prima,optimism
mi sento così ansioso di lasciare il paese bancomat,sadness
So che fino ad oggi non la fa sentire timida,optimism
ho deciso di dipingere questo pezzo su una tela comune perché dipingere su tela mi fa sentire molto artistico,joy
ho davvero bisogno di trovare il mio posto qui a Vermont mi sento molto solo e annoiato e ci sta mettendo a dura prova a href http twitter,sadness
"mi sentivo in apprensione riguardo alla festa, spesso in passato altri uomini mi hanno fatto provare risentimento nei loro confronti quando partecipavo con loro",sadness
mi sento così sereno e felice,joy
"mi sentivo piuttosto distratto da alcune cose che stavano succedendo, quindi è stato bello andare avanti con la mente lucida",optimism
Pensavo che forse una volta che avessi iniziato a correre mi sarei sentito bene,optimism
"mi sento davvero sporco ma dopo aver trascorso una giornata al MK Show io e un amico abbiamo deciso che avremmo messo tra noi due giocatori iniziali, fortunatamente per entrambi mi piaceva l'everblight e a lui piaceva forse un po' troppo il cerchio quindi tutto ha funzionato BENE",joy
Rischio che sia difficile accontentarlo con il sentimento di un Signore Geova e benevolo,anticipation
"Dico semplicemente le cose che voglio senza nemmeno pensare a ciò che la persona riterrebbe scortese, giusto",anger
Non ho la sensazione delle vibrazioni divine,fear
Mi sento poco importante quando passa le serate fuori con Sara e non ricevo nessuna telefonata,sadness
Non so se dovrei lasciar andare e sentirmi così vanitoso o dovrei aspettare e restare invano,sadness
Mi sento così fortunato di poter provare questa gioia ogni giorno da sssas,joy
mi sento così noioso tutto il tempo,sadness
non sono io a preoccuparmi per questa cosa,anticipation
"Sento la tua frustrazione, ma è ora di darsi una calmata",anger
"lentamente mi resi conto che anche il giorno successivo, quando gli effetti delle sei ore erano svaniti, mi sentivo più energico e potevo concentrarmi meglio per affrontare la schifezza emotiva",optimism
"Mi è stato regalato uno dei libri, ma mi sento un po' intimidito dall'idea di intraprendere un lavoro così complesso",fear
"sento la presenza del divino con te quando sei sepolto dentro di me mentre mi sorridi, il tuo sudore gocciola nella mia bocca impaziente",joy
Sono entrato in ufficio sentendo dominante la tristezza del lunedì con uno spirito gioioso e sereno,joy
Mi sento timido per tutto ciò e anche un po' preoccupato se il mio nuovo titolo mi allontanerà dalle persone a cui voglio bene,sadness
mi sento produttivo e attivo ma ho l'equilibrio di cui ho bisogno,optimism
Ho bisogno di una pausa o mi sento stressato,sadness
Ho preso lezioni di yoga per anni ma negli ultimi giorni mi sentivo molto in ansia,fear
"Sono seduto sul divano e mi vergogno un po', quindi per entrare nel vivo mi schiaffeggio",sadness
mi vergogno e quindi ho fatto del mio meglio per aiutarli,sadness
Sono così felice di poter avere il tempo di trascorrere un po' di tempo con la mia famiglia adesso,joy
i miei bastoncini di carota non erano nel programma vogliono che tu mangi verdure a bassissimo apporto calorico e le carote sono relativamente ricche di zuccheri tuttavia erano comode e più tardi un altro frullato ma mi sentivo ancora piuttosto schifoso,sadness
mi sento vederlo diventare un ragazzo sicuro di sé e amante della vita,joy
avevo la sensazione che forse non sarebbe stato preso come il complimento veritiero e sincero che sarebbe stato,optimism
sentirò un dolore sordo senza motivo,sadness
mi sento come se stessi lavorando con metà della mia voce Caleb e riesco a superare una notte davvero meravigliosa al Comus Inn,joy
Mi sento perso e poi ho ritrovato novembre. L'ho detto a Jamie diverse volte,sadness
Sento che alcuni di voi hanno dei dolori e non potete immaginare di appassionarvi al gruppo o all'idea che causa dolore,sadness
mi sento a mio agio qui c'era un enorme mercato di nicchia in attesa di essere esplorato,joy
"sento che lasciare il lavoro è caldo, complicato e temperato dall'inquietudine di un futuro che sembra fuori dalle mie mani",sadness
mi fu chiesto di brindare con champagne sul letto di morte e ricordo di essermi sentito disgustato,anger
Ricordo che mi sentivo rilassato l'estate scorsa sulla barca,joy
"Non so davvero perché, ma mi sento anche davvero ribelle",sadness
"mi spavento mi sento ignorato mi sento felice divento sciocco mi soffoco con le mie stesse parole esprimo desideri sogno e voglio ancora credere che possa succedere qualsiasi cosa in questo mondo per una ragazza normale come te come me per una ragazza normale come te come me, come stai?",fear
