text,label,sentiment,dominant_sentiment
"Torno in bicicletta nel mio quartiere e mi fermo in un centro commerciale vicino a casa, prendo un set di strumenti rmb e smonto il mio monitor, scheda wireless lcd, scheda bluetooth, fotocamera isight in modo da poter portare loro solo la custodia del monitor eh mi sento intelligente a questo punto",optimism,"Negative: 0.0027307%,
Neutral: 0.9920859%,
Positive: 0.0051833%",NEUTRAL
penso che sarebbe un ottimo esempio per qualsiasi altro animale schifoso di schifoso disgusto in cui mi trovo alla Convenzione di Ginevra,anger,"Negative: 0.9674352%,
Neutral: 0.0174452%,
Positive: 0.0151197%",NEGATIVE
"mi sento generoso oggi, oh cavolo, tutti i miei capi d'abbigliamento preferiti diventeranno ampiamente conosciuti, dopo questo elencherò alcuni altri siti di abbigliamento femminile di cui vive quasi tutto il mio armadio",optimism,"Negative: 0.0000867%,
Neutral: 0.0027954%,
Positive: 0.9971179%",POSITIVE
Mi dispiace tanto che tu abbia il cuore spezzato quando questo dovrebbe essere un momento felice della tua vita,sadness,"Negative: 0.8405889%,
Neutral: 0.0128174%,
Positive: 0.1465938%",NEGATIVE
mi sento malissimo per non aver mai veramente ascoltato le donne che mi avevano detto che era difficile per loro,sadness,"Negative: 0.9957344%,
Neutral: 0.0040275%,
Positive: 0.0002383%",NEGATIVE
So quanto lavoro è necessario per la creazione e sento che l'autore merita la possibilità di dimostrare che il suo lavoro vale la pena,optimism,"Negative: 0.0001358%,
Neutral: 0.0023260%,
Positive: 0.9975382%",POSITIVE
sento uno strano tipo di pace con questo giro che non ho mai provato con alleato,joy,"Negative: 0.5496762%,
Neutral: 0.1050693%,
Positive: 0.3452545%",NEGATIVE
mi sento davvero stupido e stupido per aver fatto questo,sadness,"Negative: 0.9977470%,
Neutral: 0.0020266%,
Positive: 0.0002263%",NEGATIVE
soffro questo tipo di esaurimento che mi fa sentire inutile,sadness,"Negative: 0.9977297%,
Neutral: 0.0020660%,
Positive: 0.0002043%",NEGATIVE
Non mi sentivo ancora soddisfatto di me stesso e di me stesso,sadness,"Negative: 0.1395177%,
Neutral: 0.0206416%,
Positive: 0.8398407%",POSITIVE
mi sento davvero divertito e informato quando lo ascolto,optimism,"Negative: 0.0000977%,
Neutral: 0.0031077%,
Positive: 0.9967945%",POSITIVE
se avessi tenuto tutti i soldi mi sarei sentito avido,disgust,"Negative: 0.0631717%,
Neutral: 0.4454632%,
Positive: 0.4913652%",POSITIVE
"Lo so, lo so e mi sento festoso",joy,"Negative: 0.0002331%,
Neutral: 0.0143835%,
Positive: 0.9853834%",POSITIVE
"Mi sento devastato come in questo momento, non riesco a immaginare come si senta la sua famiglia",sadness,"Negative: 0.9932173%,
Neutral: 0.0052427%,
Positive: 0.0015399%",NEGATIVE
mi sento davvero avventuroso,joy,"Negative: 0.0005264%,
Neutral: 0.0076166%,
Positive: 0.9918571%",POSITIVE
sento che smetterei di usare il titolo delizioso della lezione di trote condividilo su del,joy,"Negative: 0.0004353%,
Neutral: 0.0492141%,
Positive: 0.9503506%",POSITIVE
ho pensato che sarebbe stato un buon momento per controllare la nazione delle donnole per vedere cosa pensavano del loro allenatore amante delle ciambelle e della loro squadra di football in difficoltà,anticipation,"Negative: 0.0078922%,
Neutral: 0.0545998%,
Positive: 0.9375080%",POSITIVE
"Sento questo dolce desiderio di trattare il mio corpo in modo diverso, come una donna incinta che sta dando alla luce il suo nuovo sé",sadness,"Negative: 0.0000843%,
Neutral: 0.0068979%,
Positive: 0.9930178%",POSITIVE
cominciavo davvero a sentirmi scoraggiato,sadness,"Negative: 0.9970539%,
Neutral: 0.0027581%,
Positive: 0.0001881%",NEGATIVE
Spesso mi sento insoddisfatto quando non ho almeno un progetto in corso,sadness,"Negative: 0.9825894%,
Neutral: 0.0171070%,
Positive: 0.0003036%",NEGATIVE
"credo che io amo credo che tu sia amore credo che tutte le esperienze e le emozioni della vita siano ispirate ed esistano come amore, anche le esperienze e le emozioni che danno paura",optimism,"Negative: 0.0001602%,
Neutral: 0.0011280%,
Positive: 0.9987118%",POSITIVE
"Mi sento scoraggiato, triste, arrabbiato, ho paura del domani, ecc",sadness,"Negative: 0.9970995%,
Neutral: 0.0026207%,
Positive: 0.0002797%",NEGATIVE
Sto lottando con tutte le mie forze per non sentirmi sconfitto dalla situazione di allergia ai seni,optimism,"Negative: 0.0042458%,
Neutral: 0.0452182%,
Positive: 0.9505360%",POSITIVE
Torno a casa sentendomi allo stesso tempo sventrato e determinato,sadness,"Negative: 0.0873922%,
Neutral: 0.8748667%,
Positive: 0.0377412%",NEUTRAL
mi sento sereno e pronto ad affrontare la giornata,optimism,"Negative: 0.0000832%,
Neutral: 0.0038357%,
Positive: 0.9960811%",POSITIVE
mi sento così agitato,anger,"Negative: 0.8644935%,
Neutral: 0.1040034%,
Positive: 0.0315031%",NEGATIVE
mi sento un americano odioso nella fantastica corsa che non fa sconti alle persone che non sanno parlare inglese,anger,"Negative: 0.8963900%,
Neutral: 0.0082163%,
Positive: 0.0953937%",NEGATIVE
mi sento un po' intimidito da,fear,"Negative: 0.0079275%,
Neutral: 0.1134712%,
Positive: 0.8786013%",POSITIVE
non sono sicuro di come gestire una nuova fase in cui si trova uno dei miei figli o mi sento male per come ho gestito una situazione questo libro mi ricorda chiaramente che il mio compito è aiutare a insegnare a ciascuno di loro come prendere buone decisioni,sadness,"Negative: 0.9503420%,
Neutral: 0.0472525%,
Positive: 0.0024056%",NEGATIVE
Mi vergogno personalmente che Dio abbia compiuto il sacrificio che ha fatto,sadness,"Negative: 0.9488410%,
Neutral: 0.0486704%,
Positive: 0.0024886%",NEGATIVE
Non potevo Hellip nemmeno quando mi faceva male il cuore semplicemente guardarti Hellip perché ti amavo così tanto e sapevo che non avresti mai ricambiato i miei sentimenti Hellip e non potevo convincermi a odiarti per l'acrobazia idiota che hai fatto nell'altra stanza comunque ti chiedo di non ripeterlo,anger,"Negative: 0.0306804%,
Neutral: 0.0160847%,
Positive: 0.9532350%",POSITIVE
"Ho imparato ad apprezzarlo nel Regno Unito, dove la generale mancanza di peperoncino e altri cibi piccanti di solito mi lascia un po' sconvolto",disgust,"Negative: 0.0129868%,
Neutral: 0.0424935%,
Positive: 0.9445197%",POSITIVE
mi dispiace sinceramente per te,sadness,"Negative: 0.9543505%,
Neutral: 0.0425331%,
Positive: 0.0031164%",NEGATIVE
Ero riluttante a separarmi da altri soldi dopo il mio lungo viaggio a Melbourne ho scelto invece di modificare la mia copia esistente di un href http www,sadness,"Negative: 0.9592960%,
Neutral: 0.0401817%,
Positive: 0.0005223%",NEGATIVE
Non me ne sono andato sentendomi sarcastico e irritato nel dover trattare qualcuno come se fosse migliore di me,anger,"Negative: 0.8848013%,
Neutral: 0.0960472%,
Positive: 0.0191514%",NEGATIVE
"in realtà mi piace molto questo tipo di sensazione di impegni solo perché dimentico tutte le cose infelici, quindi non continuo a pensarci",sadness,"Negative: 0.0310031%,
Neutral: 0.0344727%,
Positive: 0.9345242%",POSITIVE
Mi sento così letargico e questi spettacoli mi tengono divertito,joy,"Negative: 0.0001568%,
Neutral: 0.0012085%,
Positive: 0.9986346%",POSITIVE
"mi sento depresso, sono disperato, perché deve essere così, perché non hanno iniziato il trattamento prima?",sadness,"Negative: 0.9954785%,
Neutral: 0.0043715%,
Positive: 0.0001502%",NEGATIVE
"sento che è sincero quando dice che mi ama, ma c'è tutta un'altra parte di me che continua a dirmi che ama ancora l'altra ragazza",optimism,"Negative: 0.0001880%,
Neutral: 0.0012912%,
Positive: 0.9985208%",POSITIVE
Sento che ci sia un motivo per comprare un altro disco di Tom Petty,anger,"Negative: 0.0036793%,
Neutral: 0.7044305%,
Positive: 0.2918903%",NEUTRAL
Mi sento molto curioso e tirerò fuori le mappe geologiche,fear,"Negative: 0.0007431%,
Neutral: 0.3365683%,
Positive: 0.6626887%",POSITIVE
mi sento come se fossi punito per il fatto di esistere,anger,"Negative: 0.2371288%,
Neutral: 0.7553601%,
Positive: 0.0075112%",NEUTRAL
confronto il mio interno con l esterno degli altri mi sento inadeguato,sadness,"Negative: 0.9802676%,
Neutral: 0.0191898%,
Positive: 0.0005426%",NEGATIVE
mi sento come se venisse picchiato in aree del ghiaccio in cui un difensore non dovrebbe,anger,"Negative: 0.3117409%,
Neutral: 0.6863555%,
Positive: 0.0019035%",NEUTRAL
Sento che tutti dovrebbero essere valutati per il loro valore e devono avere i loro diritti primari,optimism,"Negative: 0.0025493%,
Neutral: 0.5452096%,
Positive: 0.4522410%",NEUTRAL
"ritengo che se questo problema non viene risolto, le persone potrebbero abbandonare questo meraviglioso plugin",sadness,"Negative: 0.2037638%,
Neutral: 0.0186553%,
Positive: 0.7775809%",POSITIVE
mi sentirei davvero stupido,disgust,"Negative: 0.9976681%,
Neutral: 0.0021501%,
Positive: 0.0001818%",NEGATIVE
"mi sentivo ancora stronzo, non triste",sadness,"Negative: 0.9976990%,
Neutral: 0.0019372%,
Positive: 0.0003639%",NEGATIVE
sento che è totalmente vano e totalmente necessario allo stesso tempo,sadness,"Negative: 0.9895818%,
Neutral: 0.0100350%,
Positive: 0.0003833%",NEGATIVE
mi sento stanco di tutto,sadness,"Negative: 0.9930525%,
Neutral: 0.0065317%,
Positive: 0.0004156%",NEGATIVE
Provo una piccola fitta di preoccupazione perché non avrò la ricezione televisiva per la Breers Cup,fear,"Negative: 0.1803854%,
Neutral: 0.8100262%,
Positive: 0.0095884%",NEUTRAL
Sono così impressionato da un intervento dentale di fronte a me e dal costo che stiamo deliberando sul suicidio,fear,"Negative: 0.0024102%,
Neutral: 0.0179271%,
Positive: 0.9796627%",POSITIVE
"mi sento un po' vanitoso, immagino, ma l'ultima volta che l'ho fatto ho composto seriamente un a href http inthewarmholdofyourlovingmind",joy,"Negative: 0.0079964%,
Neutral: 0.8283827%,
Positive: 0.1636209%",NEUTRAL
mi sono svegliato sentendomi piuttosto artistico,joy,"Negative: 0.0022545%,
Neutral: 0.0186547%,
Positive: 0.9790909%",POSITIVE
ho la sensazione che anche in questo caso il googler fosse insoddisfatto dei risultati della sua ricerca,sadness,"Negative: 0.9743614%,
Neutral: 0.0241511%,
Positive: 0.0014874%",NEGATIVE
"mi sento meno titubante nel prevedere che l'opera di Nick Dewitt continuerà a dare frutti che sembrano provenire da tempi lontani, avanti e indietro",optimism,"Negative: 0.0042735%,
Neutral: 0.5167595%,
Positive: 0.4789670%",NEUTRAL
"Non sono perfetto in nessun posto, ma mi sento impotente nel salvare la mia famiglia perché sono così lontani",sadness,"Negative: 0.9950461%,
Neutral: 0.0039230%,
Positive: 0.0010309%",NEGATIVE
Ho la sensazione che molte persone pensino e si sentano in questo modo e sono sicuro che sia solo una questione di crescita,optimism,"Negative: 0.0016548%,
Neutral: 0.1711738%,
Positive: 0.8271714%",POSITIVE
"Penso che il profumo dovrebbe durare tutto il giorno e non dover mai riapplicarlo, il che non è certamente il caso di Dorothy Jessica Parker's Lovely",joy,"Negative: 0.6842210%,
Neutral: 0.0382883%,
Positive: 0.2774908%",NEGATIVE
rimuginavo quest'idea nella mia testa per quanto mi piacesse ho anche notato che mi sentivo un po' titubante su cosa avrebbe potuto significare per lei il nostro,joy,"Negative: 0.4238541%,
Neutral: 0.4026918%,
Positive: 0.1734541%",NEGATIVE
Sono rimasto sereno e impressionato dall'uomo che è,joy,"Negative: 0.0001376%,
Neutral: 0.0035282%,
Positive: 0.9963342%",POSITIVE
evito che si sentano inevitabilmente insultati quando dico loro che la vita qui non mi basta più,sadness,"Negative: 0.9291238%,
Neutral: 0.0687441%,
Positive: 0.0021321%",NEGATIVE
Ho spiegato che è molto creativo e ama creare cose e sento che è molto intelligente e intelligente e ha delle carenze in alcune aree su cui sono d'accordo,optimism,"Negative: 0.0003951%,
Neutral: 0.0042019%,
Positive: 0.9954029%",POSITIVE
"sento che non mentirò, sono davvero sorpreso di sentire che dovrei condividerlo",anticipation,"Negative: 0.0002532%,
Neutral: 0.0024837%,
Positive: 0.9972631%",POSITIVE
Sto solo cercando di dirti esattamente come mi sento così sincero,optimism,"Negative: 0.0001336%,
Neutral: 0.0015850%,
Positive: 0.9982815%",POSITIVE
mi sento così rispettato adesso,optimism,"Negative: 0.0001320%,
Neutral: 0.0063348%,
Positive: 0.9935331%",POSITIVE
Sono al college e mi sento davvero solo,sadness,"Negative: 0.8949679%,
Neutral: 0.1000088%,
Positive: 0.0050233%",NEGATIVE
voglio davvero guardarlo per ovvi motivi romantici e ho la sensazione che sarebbe anche un tipo di dramma davvero divertente posso anche identificarmi in qualche modo con la protagonista femminile che lavora con questo capo che è molto orgoglioso ed è un po' come lo vorresti definire arrogante,joy,"Negative: 0.0002969%,
Neutral: 0.0011443%,
Positive: 0.9985587%",POSITIVE
Sognerò il sole e mi sveglierò angosciato,sadness,"Negative: 0.3691312%,
Neutral: 0.6118200%,
Positive: 0.0190487%",NEUTRAL
"mi piacerebbe davvero pensare che andrà tutto bene e che è stato fatto solo qualche errore, ma qui mi sento davvero spacciato",sadness,"Negative: 0.9938659%,
Neutral: 0.0037547%,
Positive: 0.0023794%",NEGATIVE
"mi sento come se fossi in paradiso, baciare quelle dolci labbra mi fa sentire come se mi tuffassi in un magico mondo d'amore",joy,"Negative: 0.0001159%,
Neutral: 0.0012238%,
Positive: 0.9986602%",POSITIVE
Sono al lavoro e lui è a scuola molto probabilmente sentendosi spazzatura e soffrendo durante la sua giornata quando in realtà dovrebbe essere a casa rannicchiato nel letto con sua madre che gli prepara la zuppa di pollo per pranzo,sadness,"Negative: 0.8916360%,
Neutral: 0.1053198%,
Positive: 0.0030442%",NEGATIVE
mi piace sentire i miei amici quindi sentiti libero di lasciarmi un commento,joy,"Negative: 0.0004403%,
Neutral: 0.4072561%,
Positive: 0.5923036%",POSITIVE
sento che il momento in cui lo vedo è il momento più prezioso,joy,"Negative: 0.0002027%,
Neutral: 0.0016158%,
Positive: 0.9981816%",POSITIVE
lo sento nel nodo che mi si forma in fondo alla gola lo sento alla bocca dello stomaco lo sento anche nelle mani che iniziano a intorpidirsi quando i miei pensieri si soffermano su un particolare argomento pieno di vergogna,sadness,"Negative: 0.0058289%,
Neutral: 0.5647462%,
Positive: 0.4294249%",NEUTRAL
mi sento rassicurato quando ascolto le canzoni di Waldman,optimism,"Negative: 0.0001154%,
Neutral: 0.0177487%,
Positive: 0.9821360%",POSITIVE
adoro l'orso polare sullo sfondo che mi sente un po' timido davanti alla telecamera in questo momento,joy,"Negative: 0.0001884%,
Neutral: 0.0033480%,
Positive: 0.9964636%",POSITIVE
mi sento vanitoso oggi,sadness,"Negative: 0.9905940%,
Neutral: 0.0086443%,
Positive: 0.0007616%",NEGATIVE
mi sento profondamente onorato più di ogni altra cosa,joy,"Negative: 0.0001923%,
Neutral: 0.0009037%,
Positive: 0.9989040%",POSITIVE
ho detto al mio bambino di calciare o muoversi in modo che papà possa sentirti come faccio sempre io e ovviamente il mio dolce cupcake ha fatto come gli avevo detto e mio marito si è svegliato dal sonno e abbiamo riso,joy,"Negative: 0.0004041%,
Neutral: 0.0549348%,
Positive: 0.9446611%",POSITIVE
"Potrei continuare a parlare di quello che abbiamo passato quest'anno e di cosa ho imparato, cosa potrebbe fare Micah, quando e cose del genere, ma non lo farò perché sarebbe un libro e onestamente non mi sento favoloso oggi e Micah ha avuto a che fare con un gigante freddo da giovedì e siamo spazzati via",sadness,"Negative: 0.0683802%,
Neutral: 0.3497822%,
Positive: 0.5818375%",POSITIVE
mi sento sconvolto dalla mia tristezza e dolore,sadness,"Negative: 0.9946989%,
Neutral: 0.0046956%,
Positive: 0.0006056%",NEGATIVE
"mi sento libero, mi sento libero",joy,"Negative: 0.0001315%,
Neutral: 0.0179812%,
Positive: 0.9818872%",POSITIVE
sento che è stato messo in ombra dai personaggi secondari,sadness,"Negative: 0.0137859%,
Neutral: 0.9780592%,
Positive: 0.0081549%",NEUTRAL
Spesso mi sento in imbarazzo per la quantità di tempo impiegato nella preparazione per la pratica e i giochi rispetto alle lezioni,sadness,"Negative: 0.9919419%,
Neutral: 0.0075096%,
Positive: 0.0005484%",NEGATIVE
"Confesso di aver avuto difficoltà questo fine settimana molte volte, alla fine della giornata mi sentivo triste e mi lamentavo con il mio adorabile fidanzato che volevo mangiareeeeeee",sadness,"Negative: 0.9982248%,
Neutral: 0.0015064%,
Positive: 0.0002688%",NEGATIVE
"Condividerò la mia casa, la mia vita e ciò che ritengo sia meraviglioso, divertente e degno di nota, mentre monitoro la mia esistenza giorno per giorno",joy,"Negative: 0.0001274%,
Neutral: 0.0014240%,
Positive: 0.9984486%",POSITIVE
"mi sento un po' stronzo oggi, dagli un'occhiata, è gratis e non ti riguarda, quindi stavo leggendo le critiche su mamma mia",anger,"Negative: 0.9959849%,
Neutral: 0.0037502%,
Positive: 0.0002650%",NEGATIVE
mi sento come una bambola di pezza maltrattata,sadness,"Negative: 0.9936996%,
Neutral: 0.0060743%,
Positive: 0.0002261%",NEGATIVE
ho paura delle mie emozioni perché certe persone mi fanno sentire assalito dai sentimenti e vengo martellato dalle loro onde come se fossi un oceano in tempesta in tempesta e solo Dio sa perché,fear,"Negative: 0.7980867%,
Neutral: 0.1985384%,
Positive: 0.0033749%",NEGATIVE
"potevo sentire la profondità e la ricchezza della pentola calda che iniziavano a svilupparsi, ma ogni piccolo evento mi distoglieva dal raccogliere il calore per accelerare il processo",optimism,"Negative: 0.0064532%,
Neutral: 0.1214368%,
Positive: 0.8721100%",POSITIVE
sono francamente sorpreso che tu consideri le menti dei membri del quorum deboli e suscettibili al dubbio e inoltre sono sorpreso che tu pensi che la loro fede nella chiesa potrebbe essere scossa dalla lettera che ho pubblicato sul mio blog,anger,"Negative: 0.0066657%,
Neutral: 0.0066110%,
Positive: 0.9867234%",POSITIVE
