text,label,sentiment,dominant_sentiment
So che non sarà un picnic e non mi sentirò affatto sconfitto se avrò la prima contrazione e deciderò immediatamente di fare l'epidurale o se sarò indotto o dovrò sottopormi a un cesareo o qualunque cosa possa essere,optimism,"Negative: 0.0034606%,
Neutral: 0.2139722%,
Positive: 0.7825672%",POSITIVE
sento che è di vitale importanza e sottolineo che dimostriamo amore gli uni verso gli altri e amore genuino per favore le persone altrimenti sentiti libero di essere freddo con me non mi piace essere ingannato,optimism,"Negative: 0.0001005%,
Neutral: 0.0059175%,
Positive: 0.9939820%",POSITIVE
mi sento un po' calmo adesso,optimism,"Negative: 0.0001564%,
Neutral: 0.0060711%,
Positive: 0.9937724%",POSITIVE
mi sentivo coraggioso e avrei provato a riprendere a correre,optimism,"Negative: 0.0005931%,
Neutral: 0.0553571%,
Positive: 0.9440498%",POSITIVE
"soffro di asma e quando riesco a malapena a respirare quando è difficile mi sento molto tremante e debole ho voglia di non fare altro che restare lì, impotente e mi sento come se crollassi ho fatto così tante ricerche e non ho ottenuto nulla",sadness,"Negative: 0.9854606%,
Neutral: 0.0139136%,
Positive: 0.0006258%",NEGATIVE
ho camminato sotto il rifugio pensando che fosse il rifugio perfetto da una tempesta,optimism,"Negative: 0.0003119%,
Neutral: 0.0039863%,
Positive: 0.9957017%",POSITIVE
"Trovo che sia utile lasciare andare la propria volontà dicendo che sia fatta la tua volontà, non la mia, o quando mi sento particolarmente impaziente nel momento in cui Dio lo desidera e non nel mio tempo",optimism,"Negative: 0.0026904%,
Neutral: 0.0821867%,
Positive: 0.9151229%",POSITIVE
ancora una volta non sono ispirato e dopo aver guardato idee e immagini sento che non le apprezzo più diventano inutili e puramente guidate dalle abilità non avendo nulla a che fare con il pensiero,sadness,"Negative: 0.9978008%,
Neutral: 0.0019748%,
Positive: 0.0002243%",NEGATIVE
"divento qualcun altro e faccio battute imbarazzanti a caso, onestamente, questa sensazione è così strana, è così che ci si sente a essere in cima a una nuvola",sadness,"Negative: 0.0940130%,
Neutral: 0.4420761%,
Positive: 0.4639110%",POSITIVE
Spero di ottenere il lavoro perché ho un disperato bisogno di soldi e mi sento avido,sadness,"Negative: 0.0122851%,
Neutral: 0.0242219%,
Positive: 0.9634929%",POSITIVE
Sento di essere odiato dalla maggior parte delle ragazze perché sono un bravo ballerino,anger,"Negative: 0.7626487%,
Neutral: 0.0501308%,
Positive: 0.1872205%",NEGATIVE
ho la sensazione che vivere ad Austin sia stato davvero dolce sotto altri aspetti,sadness,"Negative: 0.0001053%,
Neutral: 0.0018176%,
Positive: 0.9980770%",POSITIVE
"Penso che sarebbe più facile se avessi dei genitori che discutessero con me a questo proposito, allora potrei sentirmi ribelle o qualcosa del genere, ma in questo momento mi sento solo un peso",sadness,"Negative: 0.9684117%,
Neutral: 0.0311876%,
Positive: 0.0004007%",NEGATIVE
Penso che sto recuperando la sensazione di aver perso l'autunno e i suoi meravigliosi colori,sadness,"Negative: 0.0010651%,
Neutral: 0.0034949%,
Positive: 0.9954399%",POSITIVE
Ho incolpato le persone intorno a me per avermi fatto sentire meno apprezzata per il fatto di essere una mamma casalinga,sadness,"Negative: 0.9880812%,
Neutral: 0.0113847%,
Positive: 0.0005340%",NEGATIVE
sento che questo fine settimana sarà da troia,fear,"Negative: 0.0745369%,
Neutral: 0.3514745%,
Positive: 0.5739886%",POSITIVE
"Ho l'impressione che Banjo lo sentisse davvero, ma Molly preferisce ancora la sua amata Katy Perry che fa le fusa",joy,"Negative: 0.0016963%,
Neutral: 0.0923753%,
Positive: 0.9059284%",POSITIVE
Non sono riuscito a fare scherzi a nessuno durante tutta la giornata perché ero troppo occupato o non mi sentivo creativo,disgust,"Negative: 0.9941952%,
Neutral: 0.0054141%,
Positive: 0.0003908%",NEGATIVE
"Vorrei che io e lui potessimo uscire e potermi pettinare e truccare e sentirmi carina e flirtare e parlare e cose del genere, ma questo non succede mai",sadness,"Negative: 0.1866755%,
Neutral: 0.2501822%,
Positive: 0.5631422%",POSITIVE
Mi sento particolarmente ottimista oggi e ho tutte le ragioni per aspettarmi cose straordinarie,optimism,"Negative: 0.0001198%,
Neutral: 0.0016781%,
Positive: 0.9982021%",POSITIVE
Penso che i libri siano sempre un regalo meraviglioso per un bambino,joy,"Negative: 0.0001538%,
Neutral: 0.0011695%,
Positive: 0.9986767%",POSITIVE
Gli ho detto che ero disposto a fare tutto il necessario per non dovermi sentire così orribile ogni giorno,optimism,"Negative: 0.5036179%,
Neutral: 0.2716116%,
Positive: 0.2247705%",NEGATIVE
mi sentivo freddo nei confronti del mio partner anche se non pensavo di presentarmi in quel modo sentivo di dover fingere i miei sentimenti per lui e che non lo amavo più,sadness,"Negative: 0.9881459%,
Neutral: 0.0116415%,
Positive: 0.0002125%",NEGATIVE
"mi sento bene, questo deve essere il motivo per cui il prezzo era così scandaloso",joy,"Negative: 0.0029331%,
Neutral: 0.0089405%,
Positive: 0.9881264%",POSITIVE
mi sento davvero superiore,optimism,"Negative: 0.0002367%,
Neutral: 0.0009876%,
Positive: 0.9987758%",POSITIVE
sento che quella linea è così perfetta,joy,"Negative: 0.0001093%,
Neutral: 0.0016976%,
Positive: 0.9981931%",POSITIVE
mi sdraio lui sente la mia pancia ascolta il battito del cuore del bambino si arrabbia con me perché mi sono seduto senza prima rotolarmi su un fianco e poi mi dice che ci sono delle proteine ​​nelle mie urine non c'è niente di cui preoccuparsi e mi chiede se c'è qualcosa che mi dà fastidio,sadness,"Negative: 0.8987108%,
Neutral: 0.0994920%,
Positive: 0.0017972%",NEGATIVE
me ne sono andato sentendomi assolutamente devastato,sadness,"Negative: 0.9752356%,
Neutral: 0.0198550%,
Positive: 0.0049094%",NEGATIVE
"Non devo irrigidirmi, non devo lottare per me stesso o sentirmi in colpa per il mio comportamento naturale",optimism,"Negative: 0.3163201%,
Neutral: 0.3231934%,
Positive: 0.3604865%",POSITIVE
"Lavoro bene con quasi tutti i clienti con cui sono stato in contatto perché so cosa significa sentirsi depresso, arrabbiato, frustrato, irritato, senza speranza e apatico perché lo sento ogni giorno",anger,"Negative: 0.9853639%,
Neutral: 0.0114907%,
Positive: 0.0031454%",NEGATIVE
"Ho sentito qualcuno dire che dovremmo lasciare che i giardinieri facciano quello che vogliono, mi sento piuttosto irritato",anger,"Negative: 0.9968860%,
Neutral: 0.0028304%,
Positive: 0.0002836%",NEGATIVE
Mi sento così riconoscente per ogni esperienza della mia vita che mi ha portato da ora a oggi,joy,"Negative: 0.0001676%,
Neutral: 0.0020263%,
Positive: 0.9978060%",POSITIVE
mi sento affettuoso nei suoi confronti,joy,"Negative: 0.0002101%,
Neutral: 0.0327248%,
Positive: 0.9670651%",POSITIVE
mi sento davvero di merda ed è davvero come se tutto fosse rovinato,sadness,"Negative: 0.9982396%,
Neutral: 0.0014805%,
Positive: 0.0002798%",NEGATIVE
Ho sempre la sensazione che l'amore sia qualcosa di molto più vasto e se potessimo esplorarlo insieme forse dovrei trasformare la mia vita in qualcosa di utile prima che sia troppo tardi,optimism,"Negative: 0.0001154%,
Neutral: 0.0065530%,
Positive: 0.9933316%",POSITIVE
mi sento inutile solo con una laurea e un master,sadness,"Negative: 0.9777147%,
Neutral: 0.0217476%,
Positive: 0.0005378%",NEGATIVE
mi sono fermato e ho iniziato a dirmi cosa volevo sentire: sono in pace,optimism,"Negative: 0.0010045%,
Neutral: 0.3851859%,
Positive: 0.6138096%",POSITIVE
"mi sono comportato in modo distaccato e freddo nei confronti degli altri in situazioni che richiedevano empatia, non è che non mi importi, semplicemente non provo sempre sentimenti, quindi fingo",sadness,"Negative: 0.8999401%,
Neutral: 0.0986318%,
Positive: 0.0014281%",NEGATIVE
mi sento come se avessi centrato il matrimonio e gli aspetti domestici della mia vita e sono felice e contento come posso essere in questi aspetti,joy,"Negative: 0.0001495%,
Neutral: 0.0012381%,
Positive: 0.9986124%",POSITIVE
Dico solo alla gente che in questo momento mi sento come un dolce pasticcio del sud,anger,"Negative: 0.0003240%,
Neutral: 0.0017890%,
Positive: 0.9978870%",POSITIVE
"penso che per le persone con piante tenere che potrebbero essere state piantate troppo presto, potrebbe effettivamente scendere sotto lo zero nelle prossime notti",anticipation,"Negative: 0.1526574%,
Neutral: 0.8112333%,
Positive: 0.0361093%",NEUTRAL
Mi sento davvero incazzato perché voglio passare più tempo con te,anger,"Negative: 0.9919648%,
Neutral: 0.0064795%,
Positive: 0.0015557%",NEGATIVE
"Mi sento calmo e sto bene, ma a volte divento così triste",sadness,"Negative: 0.9966968%,
Neutral: 0.0024293%,
Positive: 0.0008739%",NEGATIVE
sono uscito per chiudere le galline poi sono stato tentato dallo splendore delle stelle di attraversare i campi ghiacciati sentendo molto freddo guardando il cielo,sadness,"Negative: 0.0118944%,
Neutral: 0.8572010%,
Positive: 0.1309046%",NEUTRAL
mi sento un po' letargico,sadness,"Negative: 0.5776878%,
Neutral: 0.4098126%,
Positive: 0.0124995%",NEGATIVE
Mi sento anche appassionato di insegnare,optimism,"Negative: 0.0002293%,
Neutral: 0.0058996%,
Positive: 0.9938711%",POSITIVE
mi sono svegliato e mi sono sentito un po' turbato,fear,"Negative: 0.4220194%,
Neutral: 0.5491742%,
Positive: 0.0288065%",NEUTRAL
"Devo portare Jenny a farsi sterilizzare, quindi ovviamente mi sento nervoso e in colpa",fear,"Negative: 0.9895753%,
Neutral: 0.0101764%,
Positive: 0.0002483%",NEGATIVE
ho ricevuto un messaggio di risposta da Daniel un po' in ritardo e mi sento molto più rassicurato perché non sono l'unico a pensare che io sia emotivamente insensibile,optimism,"Negative: 0.0004235%,
Neutral: 0.0104881%,
Positive: 0.9890884%",POSITIVE
"li avevo già incontrati in precedenza e, per quanto questi sogni mi emozionassero, mi lasciavano ancora più terrorizzato",fear,"Negative: 0.9923865%,
Neutral: 0.0055708%,
Positive: 0.0020427%",NEGATIVE
"lavoro come un matto facendo cose extra in casa o facendo volontariato e servendo altre persone nel tentativo di sentirmi produttivo e utile a qualcuno, per favoreeeeeeeee",sadness,"Negative: 0.0022614%,
Neutral: 0.0628337%,
Positive: 0.9349049%",POSITIVE
Ho iniziato a mettere in discussione Dio sentendomi inutile e persino geloso degli altri che diventano genitori così facilmente,sadness,"Negative: 0.9414290%,
Neutral: 0.0401319%,
Positive: 0.0184392%",NEGATIVE
non posso fare a meno di sentirmi curioso a riguardo,anticipation,"Negative: 0.0029423%,
Neutral: 0.0360052%,
Positive: 0.9610525%",POSITIVE
mi sento così riconoscente oggi,joy,"Negative: 0.0000912%,
Neutral: 0.0028079%,
Positive: 0.9971009%",POSITIVE
"Mi sento un po' stronzo e irritabile, devo provare a fare un pisolino",sadness,"Negative: 0.9963591%,
Neutral: 0.0034614%,
Positive: 0.0001796%",NEGATIVE
"Questa volta ho rifiutato di acquistarne uno, mi sono divertito a sentirmi schiacciato e a progettare pensando a tutto il filo divino",joy,"Negative: 0.0004666%,
Neutral: 0.0025319%,
Positive: 0.9970015%",POSITIVE
mi sembra che aggiunga un po' più di protezione dal freddo e il tessuto è ottimo per allontanare il sudore,optimism,"Negative: 0.0002474%,
Neutral: 0.0010877%,
Positive: 0.9986649%",POSITIVE
mi sento molto più rilassato prima di partecipare a questa gara,joy,"Negative: 0.0001252%,
Neutral: 0.0031135%,
Positive: 0.9967614%",POSITIVE
sento che questo ha bisogno di un titolo intelligente ma non riesco a pensarne uno,anticipation,"Negative: 0.0033658%,
Neutral: 0.0159380%,
Positive: 0.9806961%",POSITIVE
mi sento un po' vergognoso di me stesso,sadness,"Negative: 0.9968574%,
Neutral: 0.0028423%,
Positive: 0.0003001%",NEGATIVE
"mi sentivo come se avessi sviluppato dei sentimenti per questo ragazzo, spiegando così perché lo seguivo come un fedele cucciolo di cane e lui non l'ha mai saputo",disgust,"Negative: 0.0572469%,
Neutral: 0.6584998%,
Positive: 0.2842532%",NEUTRAL
mi sento come se fossi così distratto quasi tutti i giorni,sadness,"Negative: 0.8241000%,
Neutral: 0.1707555%,
Positive: 0.0051445%",NEGATIVE
Mi sento sempre solidale con quelli che fanno altrettanto perché la vita può essere davvero dura con te a volte quando sei molto orgoglioso,sadness,"Negative: 0.0001335%,
Neutral: 0.0016268%,
Positive: 0.9982398%",POSITIVE
"non ho avuto infortuni gravi o intoppi a parte l'infezione al piede di un paio di mesi fa, ma ho notato che le ginocchia e l'interno del piede hanno iniziato a farmi male e a diventare dolenti durante le corse più lunghe",sadness,"Negative: 0.0083883%,
Neutral: 0.1884738%,
Positive: 0.8031380%",POSITIVE
mi sembra che nove volte su tutto il tempo in cui sei determinato e appassionato tende comunque a funzionare,optimism,"Negative: 0.0268529%,
Neutral: 0.1908134%,
Positive: 0.7823337%",POSITIVE
mi sento assolutamente fantastico,joy,"Negative: 0.0001791%,
Neutral: 0.0009228%,
Positive: 0.9988980%",POSITIVE
ho preso un'iniezione di terbutalina che ti fa tremare e ti fa battere forte il cuore come se avessi appena bevuto una tazza di caffè,fear,"Negative: 0.0303195%,
Neutral: 0.9362659%,
Positive: 0.0334146%",NEUTRAL
Ero stressato per la ricerca di lavoro e per la ricerca di un appartamento e mi sentivo semplicemente sopraffatto da tutto quello che stava succedendo,sadness,"Negative: 0.9853372%,
Neutral: 0.0135088%,
Positive: 0.0011541%",NEGATIVE
mi sono sentito molto arrabbiato per questo,sadness,"Negative: 0.9965905%,
Neutral: 0.0031746%,
Positive: 0.0002350%",NEGATIVE
"non mi sono ammalato molto spesso in inverno da quando ho smesso di fumare anni fa, così raramente che ora, quando mi ammalo, mi sento indignato, che ne dici del mio pensiero razionale",anger,"Negative: 0.5835656%,
Neutral: 0.3844125%,
Positive: 0.0320219%",NEGATIVE
"Mi sento molto romantica, quindi ho pensato di mostrarti alcuni semplici regali dell'ultimo minuto e idee di moda per San Valentino",joy,"Negative: 0.0001253%,
Neutral: 0.0021335%,
Positive: 0.9977412%",POSITIVE
"Mi sento così irrequieto, così annoiato e rischio di rinunciare a essere bravo al lavoro",sadness,"Negative: 0.9953641%,
Neutral: 0.0042176%,
Positive: 0.0004184%",NEGATIVE
"Ho bisogno di migliorare il mio gioco, ma mi sento come se non potessi essere disturbato",anger,"Negative: 0.0167698%,
Neutral: 0.0664397%,
Positive: 0.9167905%",POSITIVE
mi sento sgradito,disgust,"Negative: 0.9949408%,
Neutral: 0.0048115%,
Positive: 0.0002477%",NEGATIVE
"adesso mi sento a disagio come se trasportassi una Volvo, ma la mia pancia è bella e ordinata e non somiglia molto alla pancia da birra che ha mio padre, bella, dura e rotonda e io dondolo proprio come fa lui",sadness,"Negative: 0.3370895%,
Neutral: 0.0161578%,
Positive: 0.6467527%",POSITIVE
Sono felice di riferire che non mi sento ancora terribilmente stressato,optimism,"Negative: 0.0003039%,
Neutral: 0.0023694%,
Positive: 0.9973267%",POSITIVE
mi sento più fedele a Micah,optimism,"Negative: 0.0001281%,
Neutral: 0.0020709%,
Positive: 0.9978010%",POSITIVE
Sento che è di vitale importanza che coloro che si prendono cura di me sappiano queste cose,optimism,"Negative: 0.0006998%,
Neutral: 0.0677794%,
Positive: 0.9315208%",POSITIVE
mi sentivo un po' strano con quel costume,sadness,"Negative: 0.5883724%,
Neutral: 0.3909287%,
Positive: 0.0206989%",NEGATIVE
non volevo trascorrere le mie giornate facendo un lavoro che non mi piaceva o tornare a casa stressato e stanco e non poter dare a mia figlia l'attenzione che meritava,sadness,"Negative: 0.9850726%,
Neutral: 0.0145179%,
Positive: 0.0004095%",NEGATIVE
Ho notato che le dita delle mani e dei piedi diventano molto fredde e mi sento quasi insensibile,sadness,"Negative: 0.9965096%,
Neutral: 0.0031391%,
Positive: 0.0003513%",NEGATIVE
Compro sempre un paio di lombi di maiale quando sono in saldo e quando mi sento furbo li taglio a metà e li infilo in chiusure lampo da un gallone con una marinata e li metto nel congelatore,optimism,"Negative: 0.0273773%,
Neutral: 0.7892192%,
Positive: 0.1834035%",NEUTRAL
Mi sento così estremamente deluso da te che mi hai dato per scontato,sadness,"Negative: 0.9980121%,
Neutral: 0.0017098%,
Positive: 0.0002781%",NEGATIVE
sento che tutto ciò che spero diventi un pilastro della mia vita mi aggrappo mi disprezzo per essermi aggrappato a qualcosa come un fottuto bambino senza speranza,anger,"Negative: 0.9907799%,
Neutral: 0.0081293%,
Positive: 0.0010908%",NEGATIVE
"Non lo so, ma mi sento virtuoso, quindi accetto la ricompensa",joy,"Negative: 0.0001899%,
Neutral: 0.0137301%,
Positive: 0.9860801%",POSITIVE
mi sento come se non potessi davvero emozionarmi per questa gara perché non ho idea se sarò in grado di correrla o meno,fear,"Negative: 0.4595150%,
Neutral: 0.0334560%,
Positive: 0.5070289%",POSITIVE
"Di solito finisco per sedermi alla scrivania con la sensazione di essere al lavoro, ma svolgo solo attività non importanti o navigo in Internet",sadness,"Negative: 0.4942794%,
Neutral: 0.5046306%,
Positive: 0.0010900%",NEUTRAL
"Mi sento la mamma di un essere umano compassionevole, intelligente e stabile",optimism,"Negative: 0.0001046%,
Neutral: 0.0024274%,
Positive: 0.9974680%",POSITIVE
mi sento elegante con un vestito,joy,"Negative: 0.0001416%,
Neutral: 0.0015043%,
Positive: 0.9983541%",POSITIVE
sento ancora che ci sia ancora molto da fare per farmi divertire,joy,"Negative: 0.0002524%,
Neutral: 0.0078242%,
Positive: 0.9919234%",POSITIVE
"Non mi sentivo abbastanza schifoso, zia Flo ha deciso di presentarsi e sono gonfia come un palloncino",anger,"Negative: 0.9963948%,
Neutral: 0.0032973%,
Positive: 0.0003079%",NEGATIVE
