text,label
ora sono a Cipro e vedo la mia cronologia in modo così visibile e mi chiedo perché mi sento così stressato a casa quando potrei sentirmi così rilassato come adesso,sadness
ho preso una brutta scossa elettrica mentre stavo manomettendo alcuni elettrodomestici,fear
Sono così pieno di sentimenti che posso facilmente credere di essere sentimentale,joy
provo sentimenti per ogni altro aspetto dell'orgoglio credo ancora in ciò che rappresentano le lesbiche in bicicletta e sono ancora orgoglioso di guidare la marcia dell'orgoglio per questo motivo,joy
Sento che non posso fidarmi del mio mentore con i segreti perché ho paura che lui o lei lo direbbe al mio tutore,fear
"Ti permetterei di ucciderlo adesso, ma a dire il vero non mi sento terribilmente bene oggi",fear
"Mi sento fortunato che Harper non abbia avuto niente di peggio, ma so che è solo questione di tempo",sadness
"mi sento un po' in colpa e anche un po' preoccupato, ma non abbastanza da perseguire davvero qualcosa",sadness
mi sento quando sono arrabbiato con te,anger
Devo ammettere che c'è sicuramente una sorta di senso di realizzazione carico di testosterone nell'essere un fottuto selvaggio che aiuta le donne che non riescono a controllare una folla indisciplinata,anger
"pensavo che ottenere la conferma della pubblicazione avrebbe reso più facile sedersi e scrivere ed è sicuramente una bella sensazione, ma sono terrorizzato",fear
"quando abbiamo potuto permetterci un nuovo divano, uno in pelle, che costava sek, lo aspettavo da anni",joy
ti suggerisco di farlo anche se potrebbe essere difficile perché a volte è un po' lento se non senti una stretta al cuore o magari non senti una lacrima che si forma nei condotti lacrimali dichiarerò che sei senza cuore e quindi dovresti essere bandito dal resto del mondo,sadness
mi va di condividere il titolo su reddit reddit un target vuoto rel nofollow classe technorati href http technorati,disgust
ho bisogno anche del suo amore e della sua grazia sento ancora che mi sentirei perso senza la compagnia umana e non so quanto bene riuscirei ad affrontare la perdita di alcuni dei miei migliori amici,sadness
"credo che molte persone possano sentirsi in questo modo non per un sentimento di piena comprensione verso la vittima e le persone a lui più vicine, ma per una paura intrinseca che qualcosa del genere accada a loro stessi",fear
"Ero un po' preoccupato all'idea di dirle la storia di Voldemort, ma so come mi sentirei se mi piacesse ancora qualcuno e lui iniziasse a uscire con qualcun altro",fear
sono arrivato a casa con una strana sensazione di felicità e scontento,sadness
so esattamente come si sente perché lo odiavo così tanto che ero così depresso che mi stavo tagliando quando ero così giù che ho iniziato a pensare al suicidio sono scappato a New York nel posto più lontano da loro dove non sarebbero riusciti a trovarmi,sadness
"Non so perché, ma mi sento benissimo oggi",anger
"sentivo e provo ancora una sensazione terribile di aver spaventato così tanto quel poveretto da fargli cadere la coda, ma gli sarò eternamente grato per avermi insegnato questa cosa",fear
mi sento felice in qualche modo mi sento perso non so cosa sta succedendo o cosa dovrei fare dopo,joy
"Sarò molto onesto con te, è fantastico",optimism
Mi sono sentito estremamente emarginato e insicuro,sadness
"Ultimamente mi sento piuttosto nostalgico, quindi ho pensato di compilare un elenco dei miei libri preferiti della mia infanzia",joy
Ho davvero voglia di scrivere o supportare il loro prodotto nel mercato payperpost,anticipation
"Sono stanco di sentirmi letargico, odiare allenarmi e di essere sempre al verde",sadness
"Mi sento più produttivo quando sento che sto costruendo qualcosa, anche se è qualcosa che nessuno vuole, utilizzerà o leggerà",optimism
"Ho un ufficio ben attrezzato o un'agenda relativamente meno impegnativa, le cose funzionano più agevolmente e mi sento meno stressato",optimism
mi sento comunque produttivo,optimism
tornavo a casa e versavo un bicchiere di vino tenendo il broncio nei miei sentimenti finché il dolce riposo dell'ebbrezza non prendeva il sopravvento e il sonno mi attirava nel suo seno,sadness
non mi sentivo più inutile,optimism
Non ero molto convinto della probabilità che Dennis Weaver facesse uso di cocaina,fear
Sento che mi succedono cose strane al viso e su tutto il corpo,joy
Penso anche che dovrebbe essere un centesimo perché sono sicuro che ai lettori non dispiacerà pagarlo,optimism
Immagino di sentirmi tradito perché lo ammiravo così tanto e che qualcuno faccia questo a sua moglie e ai suoi figli va oltre il limite,sadness
ti troverò tutti i giorni se non ti senti infastidito,anger
Sento solo che è più romantico quando questi personaggi non si saltano addosso alla prima occasione che hanno,optimism
mi sento praticamente virtuoso questo mese e non ho superato il mio obiettivo di comprare solo cose,joy
Non sapevo che mi sarei sentito così completamente esausto,sadness
"Mi sento anche apprezzata come frustatrice per sfogare la frustrazione e la rabbia, forse in misura leggermente inferiore a quella che vorrei",anger
diagnosi che ho un'ulcera allo stomaco,sadness
"posso correre, posso travestirmi in pubblico per divertimento e posso essere al centro dell'attenzione senza sentirmi umiliato",optimism
sono sotto pressione nel luogo in cui trascorro la maggior parte della settimana a causa delle esperienze passate e tenderò a sentirmi più infelice per periodi più lunghi,sadness
Sento quel dolore adesso e ho paura di doverlo sopportare per molti anni a venire,sadness
sono fiducioso che tu ed io abbiamo qualcosa di solido,optimism
Di solito adoro stare a casa e sto iniziando a sentirmi in ansia per tutto questo,fear
Voglio quella sensazione che qualcuno mi sia devoto e voglia mantenermi forte e affrontare le cose con me,optimism
"nel momento in cui ho scritto questo mi sentivo dire qualcosa del tipo oh non preoccuparti, Leanne, un giorno troverai il tuo principe azzurro",optimism
Non mi sento ancora esattamente socievole,sadness
ho parlato con i miei genitori del fatto che non provavo più alcun sentimento romantico o desiderio di affetto con la persona amata e che volevo lasciarlo perché mi sentivo come se stessi interpretando lui perché le emozioni non c'erano,sadness
mi sento non amato e so di essere odiato,disgust
ho provato a individuare il pensiero esatto che mi ha fatto sentire di merda dopo aver ricevuto un compito,disgust
molte volte mi sento generoso con qualsiasi cosa sento di aver tenuto traccia delle cose che ho dato loro o a cui ho rinunciato per loro e di avere un conteggio di ciò che mi devono,optimism
"faccio festa, tesoro, non chiudere gli occhi, guardami e sentirò il corpo più sexy, la bellezza esotica tra le mie gambe, sarà delizioso e sarai un desiderio, basta prendere un film arrapato e chiedere di registrarlo",joy
mi sento ancora danneggiato,sadness
ho fatto del mio meglio per evitare Kim e i suoi insulti ho fatto del mio meglio per non sentirmi come se non fossi rispettato da nessuno o forse non ero affatto il benvenuto,anger
Sento davvero che siamo una famiglia e per questo sono così grato,joy
"vedo parte del valore e delle idee nello stile di programmazione funzionale, ma in qualche modo mi sento davvero riluttante a cambiare i miei ambienti di programmazione Java e Python con librerie testate e comprovate con quelli emergenti nel dominio Haskell",anticipation
Penserò alla mia nuova stanza da cucito e alla sensazione fantastica di avere un posto dove posso essere disordinata quanto voglio senza che nessuno si lamenti,joy
non mi sento più stronza,anger
Mi sento davvero gravato dal nostro debito che continua a crescere ma mio marito sembra pensare che scomparirà magicamente,sadness
Spero che oggi anche tu possa entrare in qualcosa che ti faccia sentire ferocemente appassionato,optimism
Ero tornato nella mia città natale sentendomi infelice e bisognoso di una via di fuga,sadness
mi sento divertente dentro perché è un riferimento al circo che si svolge in mutande,joy
"non abbraccio la mia famiglia di solito non abbraccio i miei amici ci sono solo poche persone che sono disposto ad abbracciare ma se hai la possibilità di abbracciare qualcuno fallo, sappiamo tutti che si sente benissimo",joy
Credo che il mio gioco a terra sia quello in cui mi sento più superiore,optimism
Mi chiedo se a volte mi senta tragico anche riguardo alla cospirazione universale,sadness
I suoi sentimenti riguardo al litigio sono deluso e un po' disgustato da me stesso,sadness
mi sentivo davvero riconoscente e connesso alla natura,joy
mi sento inadeguato perché stimola il confronto,sadness
"ora l'ho sincronizzato con iTunes e sono felice che la musica sarà più accessibile per me, non importa dove mi trovo, e che possa ancora una volta avere un ruolo importante nella mia vita",joy
Sicuramente apprezzo il mio ragazzo,joy
mi sento come se avessi toccato un punto debole nella vita,sadness
Conosco tutti se qualcuno che legge questo si sente scettico nel provare Beachbody,anticipation
mi sento compiaciuto,anger
Leggo sempre ma mi sento riluttante a commentare e insicuro di cosa dire,fear
mi sento come lo zoppo davanti al bellissimo cancello che conduce al tempio,sadness
sento che sto davvero facendo qualcosa di utile,joy
Mi sento compiaciuto di non aver indossato perle,anger
"devo ammettere che quando sono tornato gocciolante mi sentivo come se fossi stato battuto, era una corsa di tre terzi",anger
"mi sono messo in mezzo ai due ma non ho trattenuto il loro contatto visivo, questo ha fatto sì che uno dei wangxuehai si sentisse a disagio in quel momento, in realtà non so cosa dire",sadness
Sono alla fine della giornata e sono semplicemente esausto e mi sento molto scoraggiato e poco apprezzato in questo momento,sadness
Mi sento solo scontroso e impaziente e sono pronto a far muovere le cose,sadness
"devo ammettere che quando consumo alcol in piccole quantità mi sento molto meno inibito, le idee mi vengono più facilmente e riesco a scrivere con maggiore facilità",optimism
"Vorrei fermarmi e camminare e basta, il mio ginocchio è ridicolo e di tanto in tanto si agita, di solito dopo chilometri inizia a sentire dolore mentre corro, ma non riesco a gestirlo senza grossi problemi",sadness
sento il bisogno di scrivere voglio sempre scrivere in modo intelligente,optimism
"Cammino sul tapis roulant e mi sento davvero compiaciuto tutto il giorno, quindi ne vale la pena",optimism
Ho la sensazione che sarò determinato a farcela l'anno in cui avrò successo,optimism
sento un dolore quando il telefono suona e non è un messaggio dolce da parte della mia dolce metà,sadness
Sto cercando di sorridere davanti alla telecamera e di tenere gli occhi aperti mentre mi sento davvero terrorizzato e urlo più forte che posso con gli occhi ben chiusi,fear
"non volevo sparargli, mi spiace, faccio il guastafeste perché ho già fatto lezione in passato e so come ci si sente quando le persone ti sono ostili",anger
mi sembra quasi divertente non aggiungere una foto in fondo al mio post come Denis e Dave,joy
So che sentirsi a disagio e non avere amici in uno spazio contribuisce a questo,sadness
comincio a sentirmi stupido,disgust
lo sento lo tocco con le mani lo formo senza volerlo lo do a me lo porto via da me quanto sono impaziente di vederlo,sadness
